window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,spy_roc5_pct,spy_roc5_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
BEAR_2022,WST,yfinance,V0.1,2022-01-26,2022-01-27,378.3264274167572,YELLOW,407.7755432128906,435.5541943359375,413.8195297241211,-4.066411484929966,False,2022-01-05,356.0208263560753,6.265251751978385,True,18.0,6.788876833177371,-8.833370558467891,6.788876833177371,-6.734023598248484,5.005482033617836,4.326600066498787,1.1279795288670957,0.9112738808038312,True,1.0,True,2.0,True,4.0
BEAR_2022,GWW,yfinance,V0.1,2022-01-28,2022-01-31,468.8545858665264,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-27,454.235360691004,3.2184251691200316,True,8.0,7.010048192813723,-7.28755295496849,7.010048192813723,-4.395033360004019,-2.5844824066506566,-4.688069051312294,-3.502786632395194,-4.692156680961279,True,1.0,True,3.0,True,3.0
BEAR_2022,GWW,yfinance,V0.2A_ROC5,2022-01-28,2022-01-31,468.8545858665264,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-27,454.235360691004,3.2184251691200316,True,8.0,7.010048192813723,-7.28755295496849,7.010048192813723,-4.395033360004019,-2.5844824066506566,-4.688069051312294,-3.502786632395194,-4.692156680961279,True,1.0,True,3.0,True,3.0
BEAR_2022,MCD,yfinance,V0.1,2022-01-28,2022-01-31,229.8608428696535,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-12,221.05468196798748,3.9837025044062724,True,17.0,3.0821092437177677,-6.042655166381228,3.0821092437177677,-6.042655166381228,1.8939642033711124,-0.6391541050953631,-0.9097433677121125,-5.512104142380325,True,2.0,True,3.0,False,
BEAR_2022,MCD,yfinance,V0.2A_ROC5,2022-01-28,2022-01-31,229.8608428696535,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-12,221.05468196798748,3.9837025044062724,True,17.0,3.0821092437177677,-6.042655166381228,3.0821092437177677,-6.042655166381228,1.8939642033711124,-0.6391541050953631,-0.9097433677121125,-5.512104142380325,True,2.0,True,3.0,False,
BEAR_2022,NUE,yfinance,V0.1,2022-01-28,2022-01-31,93.03054856386147,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-18,82.8456785814689,12.29378545360933,False,,37.81446342655257,-0.311931542726096,37.81446342655257,-0.311931542726096,11.81325546297387,18.08210737956424,19.45061734093978,31.817273830860927,True,0.0,True,0.0,True,1.0
BEAR_2022,NUE,yfinance,V0.2A_ROC5,2022-01-28,2022-01-31,93.03054856386147,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-18,82.8456785814689,12.29378545360933,False,,37.81446342655257,-0.311931542726096,37.81446342655257,-0.311931542726096,11.81325546297387,18.08210737956424,19.45061734093978,31.817273830860927,True,0.0,True,0.0,True,1.0
BEAR_2022,ABT,yfinance,V0.1,2022-01-31,2022-02-01,116.42230784308309,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-12,108.77172466444674,7.033613930677185,True,13.0,2.8028692363287755,-10.15937159690613,2.8028692363287755,-9.837459469867127,1.0049425534012224,-2.661530748455987,-7.945361688016561,-5.503643407718695,True,1.0,False,,False,
BEAR_2022,ABT,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,116.42230784308309,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-12,108.77172466444674,7.033613930677185,True,13.0,2.8028692363287755,-10.15937159690613,2.8028692363287755,-9.837459469867127,1.0049425534012224,-2.661530748455987,-7.945361688016561,-5.503643407718695,True,1.0,False,,False,
BEAR_2022,ALB,yfinance,V0.1,2022-01-31,2022-02-01,215.13795700225734,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-27,186.24621521278291,15.512659817793416,True,13.0,8.973475073698566,-25.32519525004071,8.973475073698566,-17.81945925900952,-0.3823184283374248,6.077521547217235,-20.02108561456645,-16.013349376212226,True,6.0,True,6.0,True,7.0
BEAR_2022,ALB,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,215.13795700225734,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-27,186.24621521278291,15.512659817793416,True,13.0,8.973475073698566,-25.32519525004071,8.973475073698566,-17.81945925900952,-0.3823184283374248,6.077521547217235,-20.02108561456645,-16.013349376212226,True,6.0,True,6.0,True,7.0
BEAR_2022,APD,yfinance,V0.1,2022-01-31,2022-02-01,252.22718526141352,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-14,242.47676465143942,4.021177296715561,True,3.0,1.2438163970403648,-19.27913992271505,1.2438163970403648,-7.890452814579795,-10.667840252071425,-12.427554042597166,-17.077728405877558,-17.551238300329707,False,,False,,False,
BEAR_2022,APD,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,252.22718526141352,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-14,242.47676465143942,4.021177296715561,True,3.0,1.2438163970403648,-19.27913992271505,1.2438163970403648,-7.890452814579795,-10.667840252071425,-12.427554042597166,-17.077728405877558,-17.551238300329707,False,,False,,False,
BEAR_2022,BEN,yfinance,V0.1,2022-01-31,2022-02-01,26.099106591829425,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-28,24.049312239564827,8.523297181415312,True,12.0,0.547942408445401,-15.677315066680253,0.547942408445401,-8.797575245896905,-5.814319415288116,-5.418556604412195,-11.628606698200405,-10.35008395359245,False,,False,,False,
BEAR_2022,BEN,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,26.099106591829425,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-28,24.049312239564827,8.523297181415312,True,12.0,0.547942408445401,-15.677315066680253,0.547942408445401,-8.797575245896905,-5.814319415288116,-5.418556604412195,-11.628606698200405,-10.35008395359245,False,,False,,False,
BEAR_2022,HRL,yfinance,V0.1,2022-01-31,2022-02-01,40.699733770537215,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-26,39.45503901121386,3.154716838499594,False,,6.912436834715474,-3.3096043680663545,6.912436834715474,-3.3096043680663545,-0.33516139613323226,-0.984498350903551,-0.08378338653522999,5.739413512313529,True,19.0,True,19.0,True,19.0
BEAR_2022,HRL,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,40.699733770537215,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-26,39.45503901121386,3.154716838499594,False,,6.912436834715474,-3.3096043680663545,6.912436834715474,-3.3096043680663545,-0.33516139613323226,-0.984498350903551,-0.08378338653522999,5.739413512313529,True,19.0,True,19.0,True,19.0
BEAR_2022,ITW,yfinance,V0.1,2022-01-31,2022-02-01,210.90073856072564,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-27,202.286486563969,4.258441650294098,True,4.0,5.2004085730788185,-10.856501233532844,5.2004085730788185,-4.446512651060841,-3.9694982304337434,-6.409969843466056,-9.07192826245179,-8.782316157937064,True,2.0,True,2.0,True,2.0
BEAR_2022,ITW,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,210.90073856072564,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-27,202.286486563969,4.258441650294098,True,4.0,5.2004085730788185,-10.856501233532844,5.2004085730788185,-4.446512651060841,-3.9694982304337434,-6.409969843466056,-9.07192826245179,-8.782316157937064,True,2.0,True,2.0,True,2.0
BEAR_2022,LIN,yfinance,V0.1,2022-01-31,2022-02-01,301.46354089831954,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-18,286.11931190950037,5.362877775154362,True,3.0,1.270096889966954,-13.634390783584315,1.270096889966954,-7.155797633668371,-6.781333042114602,-5.785813271648276,-9.159309386481585,-9.437027625903326,False,,False,,False,
BEAR_2022,LIN,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,301.46354089831954,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-18,286.11931190950037,5.362877775154362,True,3.0,1.270096889966954,-13.634390783584315,1.270096889966954,-7.155797633668371,-6.781333042114602,-5.785813271648276,-9.159309386481585,-9.437027625903326,False,,False,,False,
BEAR_2022,NEE,yfinance,V0.1,2022-01-31,2022-02-01,69.04487422952936,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-07,61.74580349702115,11.821160822468425,False,,1.8323940138386785,-9.354169706551252,1.8323940138386785,-9.354169706551252,-3.3059748295505953,-3.7801042478454394,-7.329560964760217,-0.07747924222706315,False,,False,,False,
BEAR_2022,NEE,yfinance,V0.2A_ROC5,2022-01-31,2022-02-01,69.04487422952936,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-07,61.74580349702115,11.821160822468425,False,,1.8323940138386785,-9.354169706551252,1.8323940138386785,-9.354169706551252,-3.3059748295505953,-3.7801042478454394,-7.329560964760217,-0.07747924222706315,False,,False,,False,
BEAR_2022,ADP,yfinance,V0.1,2022-02-01,2022-02-02,185.85776464856588,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-14,174.22132318954587,6.679114385074447,False,,2.8361594403117696,-6.470140941062963,2.8361594403117696,-6.470140941062963,2.724272040831721,-0.6421433449318892,-2.5977892957511184,-0.4183735414620693,True,5.0,False,,False,
BEAR_2022,ADP,yfinance,V0.2A_ROC5,2022-02-01,2022-02-02,185.85776464856588,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-14,174.22132318954587,6.679114385074447,False,,2.8361594403117696,-6.470140941062963,2.8361594403117696,-6.470140941062963,2.724272040831721,-0.6421433449318892,-2.5977892957511184,-0.4183735414620693,True,5.0,False,,False,
BEAR_2022,CLX,yfinance,V0.1,2022-02-01,2022-02-02,140.46507419532037,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-26,138.56841893343278,1.3687500200162628,True,2.0,1.544075842054493,-16.070220406772307,1.544075842054493,-15.192233243681786,-13.514969537474942,-14.453515197294053,-13.26670542824202,-11.928524510589911,False,,False,,False,
BEAR_2022,CLX,yfinance,V0.2A_ROC5,2022-02-01,2022-02-02,140.46507419532037,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-26,138.56841893343278,1.3687500200162628,True,2.0,1.544075842054493,-16.070220406772307,1.544075842054493,-15.192233243681786,-13.514969537474942,-14.453515197294053,-13.26670542824202,-11.928524510589911,False,,False,,False,
BEAR_2022,EXPD,yfinance,V0.1,2022-02-01,2022-02-02,108.51972247094106,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-11,104.32838381737056,4.017448080962827,True,2.0,0.9000338669375996,-12.749031589959959,0.9000338669375996,-5.898289730715545,-2.481648047156837,-6.169167702639699,-8.222641505857675,-11.385874465043655,False,,False,,False,
BEAR_2022,EXPD,yfinance,V0.2A_ROC5,2022-02-01,2022-02-02,108.51972247094106,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-11,104.32838381737056,4.017448080962827,True,2.0,0.9000338669375996,-12.749031589959959,0.9000338669375996,-5.898289730715545,-2.481648047156837,-6.169167702639699,-8.222641505857675,-11.385874465043655,False,,False,,False,
BEAR_2022,SHW,yfinance,V0.1,2022-02-01,2022-02-02,281.78580130645946,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-07,262.6738696201322,7.275916601055932,True,7.0,0.6979869621264179,-14.39223638216487,0.6979869621264179,-7.320426871398833,-2.41062175608433,-7.173997272845312,-11.835201980893984,-11.93757314576075,False,,False,,False,
BEAR_2022,SHW,yfinance,V0.2A_ROC5,2022-02-01,2022-02-02,281.78580130645946,GREEN,426.1893615722656,433.82352172851563,414.4439663696289,4.253472876718045,True,2022-01-07,262.6738696201322,7.275916601055932,True,7.0,0.6979869621264179,-14.39223638216487,0.6979869621264179,-7.320426871398833,-2.41062175608433,-7.173997272845312,-11.835201980893984,-11.93757314576075,False,,False,,False,
BEAR_2022,ECL,yfinance,V0.1,2022-02-02,2022-02-03,180.85911889031527,GREEN,430.329345703125,433.63724853515623,414.6757604980469,5.530935551585925,True,2022-01-14,171.35872312051833,5.544156490425767,True,10.0,1.0558421426231535,-12.575523690310298,1.0558421426231535,-6.30351899840641,-1.5863802802728588,-6.298260940210598,-5.2896876977445935,-11.693027623858775,False,,False,,False,
BEAR_2022,ECL,yfinance,V0.2A_ROC5,2022-02-02,2022-02-03,180.85911889031527,GREEN,430.329345703125,433.63724853515623,414.6757604980469,5.530935551585925,True,2022-01-14,171.35872312051833,5.544156490425767,True,10.0,1.0558421426231535,-12.575523690310298,1.0558421426231535,-6.30351899840641,-1.5863802802728588,-6.298260940210598,-5.2896876977445935,-11.693027623858775,False,,False,,False,
BEAR_2022,AMCR,yfinance,V0.1,2022-02-09,2022-02-10,47.99625073577407,GREEN,430.508056640625,432.3279168701172,415.5765509033203,0.04152887533337424,True,2022-02-07,47.173692861037175,1.7436792094270848,True,12.0,3.084823302093098,-7.722567494577337,3.084823302093098,-3.0481169581935807,1.028267172301156,2.145758761163208,-2.2690252775222297,-5.64503379607928,True,4.0,True,6.0,False,
BEAR_2022,AMCR,yfinance,V0.2A_ROC5,2022-02-09,2022-02-10,47.99625073577407,GREEN,430.508056640625,432.3279168701172,415.5765509033203,0.04152887533337424,True,2022-02-07,47.173692861037175,1.7436792094270848,True,12.0,3.084823302093098,-7.722567494577337,3.084823302093098,-3.0481169581935807,1.028267172301156,2.145758761163208,-2.2690252775222297,-5.64503379607928,True,4.0,True,6.0,False,
BEAR_2022,KMB,yfinance,V0.1,2022-02-15,2022-02-16,110.2642416906226,GREEN,419.7439880371094,431.6576202392578,416.13423248291014,-1.073298926391797,False,2022-02-08,109.01333860536955,1.147477089736082,True,5.0,1.6217284943204513,-9.869227316589502,1.6217284943204513,-3.327253498139693,-2.10903673071815,-0.4735680878305115,-7.971654228852021,-6.780882052384774,False,,False,,False,
BEAR_2022,DOV,yfinance,V0.1,2022-02-16,2022-02-17,152.53988392283867,GREEN,420.2144470214844,431.45844970703126,416.29938232421875,-2.391037626441783,False,2022-02-15,151.45246896203625,0.7179909104519044,True,0.0,0.5268973506914465,-9.397240668634787,0.5268973506914465,-1.3079596544468886,-1.107466755233233,-6.132317657359043,-6.325098309376099,-0.952007845260372,False,,False,,False,
BEAR_2022,GPC,yfinance,V0.1,2022-02-16,2022-02-17,114.44299398744478,GREEN,420.2144470214844,431.45844970703126,416.29938232421875,-2.391037626441783,False,2022-02-14,110.58082000517068,3.492625558477047,True,2.0,2.7611525616694665,-11.31308885117621,2.7611525616694665,-5.867471166289717,-5.307557770914562,-5.2963513075390605,-5.991612028475702,-0.3444544708963826,True,0.0,False,,False,
BEAR_2022,CL,yfinance,V0.1,2022-02-18,2022-02-22,71.25402162410306,YELLOW,408.5753173828125,430.26862182617185,416.5099290466309,-1.4144260217334281,False,2022-02-10,69.4762529015122,2.5588149163872975,True,2.0,0.5544385559755893,-9.022190715952249,0.5544385559755893,-4.914300545647887,-4.183489564138543,-5.657758735583329,-4.876510000578849,-6.123998181296764,False,,False,,False,
BEAR_2022,PEP,yfinance,V0.1,2022-02-22,2022-02-23,146.3259888131334,YELLOW,404.1906433105469,429.6072058105469,416.5646836853027,-2.152508739734693,False,2022-02-14,142.3633276372179,2.783484512256895,True,1.0,0.0,-8.716441442476642,0.0,-5.221131980465898,-2.7199409651246564,-6.317852038735394,-4.94891354105892,-2.6991059372569848,False,,False,,False,
BEAR_2022,ESS,yfinance,V0.1,2022-02-24,2022-02-25,269.2966079017338,YELLOW,402.9956359863281,428.0306317138672,416.68868270874026,-4.097624714524839,False,2022-02-14,259.3852338466905,3.821101883116995,False,,9.27801820629519,-1.6754917299482308,9.27801820629519,-1.6754917299482308,6.727117115560666,5.431253939502656,7.182076135850823,7.150696916303079,True,3.0,True,3.0,True,5.0
BEAR_2022,FRT,yfinance,V0.1,2022-02-25,2022-02-28,97.29405278144078,YELLOW,411.8873291015625,427.57921875,416.8597538757324,0.15787971146639102,True,2022-02-18,93.28552576206634,4.297051430678089,False,,3.4248972439326897,-2.348246639646756,3.4248972439326897,-2.348246639646756,-1.568325246446045,-1.373352110676762,0.4320156920968543,2.0662174070498196,True,3.0,True,7.0,False,
BEAR_2022,FRT,yfinance,V0.2A_ROC5,2022-02-25,2022-02-28,97.29405278144078,YELLOW,411.8873291015625,427.57921875,416.8597538757324,0.15787971146639102,True,2022-02-18,93.28552576206634,4.297051430678089,False,,3.4248972439326897,-2.348246639646756,3.4248972439326897,-2.348246639646756,-1.568325246446045,-1.373352110676762,0.4320156920968543,2.0662174070498196,True,3.0,True,7.0,False,
BEAR_2022,O,yfinance,V0.1,2022-02-25,2022-02-28,52.68787108019488,YELLOW,411.8873291015625,427.57921875,416.8597538757324,0.15787971146639102,True,2022-02-15,50.442367045722904,4.451623042266362,False,,3.3383441251225943,-3.5638873617291678,3.3383441251225943,-3.5638873617291678,-2.7518572609800174,-2.4360767638196834,0.1203298077807613,3.3383441251225943,True,19.0,True,20.0,False,
BEAR_2022,O,yfinance,V0.2A_ROC5,2022-02-25,2022-02-28,52.68787108019488,YELLOW,411.8873291015625,427.57921875,416.8597538757324,0.15787971146639102,True,2022-02-15,50.442367045722904,4.451623042266362,False,,3.3383441251225943,-3.5638873617291678,3.3383441251225943,-3.5638873617291678,-2.7518572609800174,-2.4360767638196834,0.1203298077807613,3.3383441251225943,True,19.0,True,20.0,False,
BEAR_2022,AFL,yfinance,V0.1,2022-02-28,2022-03-01,54.98430813771339,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-23,53.140294644099676,3.4700851885819617,True,0.0,9.218576767048603,-3.750207341058276,0.46258483337342504,-3.750207341058276,-2.147701046523498,1.2059932112969518,6.4926328054688565,7.91343722927873,False,,False,,False,
BEAR_2022,AFL,yfinance,V0.2A_ROC5,2022-02-28,2022-03-01,54.98430813771339,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-23,53.140294644099676,3.4700851885819617,True,0.0,9.218576767048603,-3.750207341058276,0.46258483337342504,-3.750207341058276,-2.147701046523498,1.2059932112969518,6.4926328054688565,7.91343722927873,False,,False,,False,
BEAR_2022,IBM,yfinance,V0.1,2022-02-28,2022-03-01,103.89789302041011,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-16,100.62858509557698,3.248885912216637,False,,8.290547466807684,-1.6059356404244496,8.290547466807684,-1.6059356404244496,2.4537582505808953,2.4211252218338863,5.209104975293055,7.556876626293829,True,2.0,True,2.0,True,13.0
BEAR_2022,IBM,yfinance,V0.2A_ROC5,2022-02-28,2022-03-01,103.89789302041011,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-16,100.62858509557698,3.248885912216637,False,,8.290547466807684,-1.6059356404244496,8.290547466807684,-1.6059356404244496,2.4537582505808953,2.4211252218338863,5.209104975293055,7.556876626293829,True,2.0,True,2.0,True,13.0
BEAR_2022,MKC,yfinance,V0.1,2022-02-28,2022-03-01,85.53822189903781,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-18,83.12641119131817,2.901377159382923,False,,12.940526868860736,-0.2630194549955611,12.940526868860736,-0.2630194549955611,2.630190588659298,3.3981763757547245,1.8200701172491174,1.9463047038509096,True,0.0,True,1.0,True,3.0
BEAR_2022,MKC,yfinance,V0.2A_ROC5,2022-02-28,2022-03-01,85.53822189903781,YELLOW,410.83349609375,426.97096130371096,417.00287216186524,0.5526958224991718,True,2022-02-18,83.12641119131817,2.901377159382923,False,,12.940526868860736,-0.2630194549955611,12.940526868860736,-0.2630194549955611,2.630190588659298,3.3981763757547245,1.8200701172491174,1.9463047038509096,True,0.0,True,1.0,True,3.0
BEAR_2022,CL,yfinance,V0.2A_ROC5,2022-03-03,2022-03-04,68.86571570610637,YELLOW,409.9678649902344,425.5391259765625,417.34105560302737,1.7301003736285514,True,2022-03-02,68.03069162792706,1.227422591477123,True,2.0,1.056069387505798,-5.8670236187750575,1.056069387505798,-2.5032565063445644,-3.820087147240092,-5.8670236187750575,-2.503256147263966,-0.3650758794290554,False,,False,,False,
BEAR_2022,MCD,yfinance,V0.1,2022-03-14,2022-03-15,206.63158302063667,YELLOW,392.36322021484375,418.92803771972655,417.6699151611328,-0.5793666056778557,False,2022-03-02,197.29610317872485,4.731710201825456,False,,12.062468725117292,0.0,12.062468725117292,0.0,4.447763553738859,8.856059885770273,9.005190643330408,9.294701480178414,True,0.0,True,1.0,True,4.0
BEAR_2022,KO,yfinance,V0.1,2022-03-15,2022-03-16,52.75349077583905,YELLOW,400.9915771484375,418.00989013671875,417.71836242675784,2.3832161145297626,True,2022-03-09,50.35601231670027,4.761057019488546,False,,8.51453659264061,-1.9571732901247807,8.51453659264061,-1.9571732901247807,1.0371306608051967,4.064895968084881,5.553679213108809,8.280345622273288,True,3.0,True,7.0,True,12.0
BEAR_2022,KO,yfinance,V0.2A_ROC5,2022-03-15,2022-03-16,52.75349077583905,YELLOW,400.9915771484375,418.00989013671875,417.71836242675784,2.3832161145297626,True,2022-03-09,50.35601231670027,4.761057019488546,False,,8.51453659264061,-1.9571732901247807,8.51453659264061,-1.9571732901247807,1.0371306608051967,4.064895968084881,5.553679213108809,8.280345622273288,True,3.0,True,7.0,True,12.0
BULL_2013_2014,MKC,legacy,V0.1,2013-01-31,2013-02-01,57.336,GREEN,136.11,130.9474,126.10955,0.19876325088339364,True,2013-01-28,55.377,3.53756974917383,False,,9.981512487791267,-0.6871773405888071,9.981512487791267,-0.6871773405888071,1.0447188502860305,2.72603599832566,3.8823775638342495,9.916980605553238,True,8.0,True,9.0,True,14.0
BULL_2013_2014,MKC,legacy,V0.2A_ROC5,2013-01-31,2013-02-01,57.336,GREEN,136.11,130.9474,126.10955,0.19876325088339364,True,2013-01-28,55.377,3.53756974917383,False,,9.981512487791267,-0.6871773405888071,9.981512487791267,-0.6871773405888071,1.0447188502860305,2.72603599832566,3.8823775638342495,9.916980605553238,True,8.0,True,9.0,True,14.0
BULL_2013_2014,ITW,legacy,V0.1,2013-02-11,2013-02-12,56.753,GREEN,137.98,132.4486,126.60915000000001,1.4857310973815707,True,2013-02-04,55.622,2.0333680917622443,True,7.0,2.835092418021956,-5.0235229855690395,2.835092418021956,-2.4791640970521445,0.39821683435237176,-2.2606734445756227,-0.4123130054798918,-2.463305904533686,True,3.0,False,,False,
