top_positive_tickers_removed,removed_tickers,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct,sum_ret_20d_pct_points
0,,112,45,34.82142857142857,75.89285714285714,67.85714285714286,50.0,6.6408646240218525,-3.7361498880380433,0.36113914978235423,1.1760013807831828,1.948834700815492,2.5019848937391975,3.837684933886354,280.2223080987901
1,PPG,108,44,36.11111111111111,75.0,66.66666666666666,49.074074074074076,6.517099306215563,-3.7617429084578107,0.3201528625431202,1.142541749690752,1.7696337222081522,2.336770447509393,3.8054510463608193,252.37120833101446
3,"PPG,KO,LEG",102,42,38.23529411764706,73.52941176470588,64.70588235294117,47.05882352941176,6.328715874317744,-3.911373164547207,0.16993051895638706,0.9503882603204437,1.4388917440539182,2.0220073267728957,3.8789786167226836,206.24474733083537
5,"PPG,KO,LEG,SWK,RF",97,40,38.144329896907216,74.22680412371135,64.94845360824742,46.391752577319586,6.174918196532997,-3.9087691023800093,0.2632535653832873,0.7368159197455936,1.0754362982785384,1.699708585120244,3.89503520160921,164.87173275666368
10,"PPG,KO,LEG,SWK,RF,GWW,BDX,CMA,ADM,JCI",84,35,40.476190476190474,73.80952380952381,64.28571428571429,44.047619047619044,5.81594195982173,-4.039128494096758,-0.12086660490037354,0.43322015681365694,0.529758502431295,0.9657283352893263,3.837684933886354,81.12118016430341
