ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
GE,STOCH_ONLY_CONTROL,2009-09-04,2009-09-08,11.689,GREEN,2009-09-03,10.7,9.242990654205618,False,,20.660449995722473,-1.0864915732740288,20.660449995722473,-1.0864915732740288,10.189066643853195,17.1528787749166,15.091111301223359,10.753700059885363,True,1.0,True,1.0,True,4.0
CMA,V0.1,2009-09-08,2009-09-09,23.312,GREEN,2009-09-02,21.978,6.069706069706071,False,,22.3232669869595,-0.9565888812628764,22.3232669869595,-0.9565888812628764,20.521619766643774,13.134866163349335,14.018531228551812,16.909746053534658,True,0.0,True,0.0,True,1.0
NUE,STOCH_ONLY_CONTROL,2009-09-08,2009-09-09,36.569,GREEN,2009-09-02,34.591,5.718250411956882,False,,12.31370833219394,-3.029888703546735,12.31370833219394,-3.029888703546735,5.786321747928569,7.23563674150236,3.3662391643194844,-0.41565260193060505,True,1.0,True,1.0,True,2.0
NUE,V0.1,2009-09-08,2009-09-09,36.569,GREEN,2009-09-02,34.591,5.718250411956882,False,,12.31370833219394,-3.029888703546735,12.31370833219394,-3.029888703546735,5.786321747928569,7.23563674150236,3.3662391643194844,-0.41565260193060505,True,1.0,True,1.0,True,2.0
SWK,STOCH_ONLY_CONTROL,2009-09-08,2009-09-09,35.004,GREEN,2009-09-02,33.905,3.241409821560226,False,,6.336418695006296,-1.34841732373443,6.336418695006296,-1.34841732373443,4.070963318477894,4.242372300308528,4.710890183978966,3.8281339275511472,True,5.0,True,5.0,True,7.0
SWK,V0.1,2009-09-08,2009-09-09,35.004,GREEN,2009-09-02,33.905,3.241409821560226,False,,6.336418695006296,-1.34841732373443,6.336418695006296,-1.34841732373443,4.070963318477894,4.242372300308528,4.710890183978966,3.8281339275511472,True,5.0,True,5.0,True,7.0
USB,STOCH_ONLY_CONTROL,2009-09-08,2009-09-09,17.997,GREEN,2009-09-03,17.792,1.1522032374100544,False,,9.473801189087073,-1.183530588431414,9.473801189087073,-1.183530588431414,8.612546535533694,5.045285325332016,4.045118630882927,5.556481635828203,True,0.0,True,0.0,True,2.0
BBT,STOCH_ONLY_CONTROL,2009-09-09,2009-09-10,22.346,GREEN,2009-09-04,21.787,2.5657502180199243,True,15.0,10.932605387988904,-5.884722097914619,10.932605387988904,-5.249261612816625,7.549449565917832,3.450281929651844,-4.994182404009662,-0.5996598943882603,True,3.0,True,3.0,True,3.0
KMB,STOCH_ONLY_CONTROL,2009-09-11,2009-09-14,46.503,GREEN,2009-09-04,45.881,1.3556810008500175,True,2.0,2.789067371997489,-2.0944885276218628,0.23869427778853147,-1.6127991742468262,-1.4085112788422283,0.2558974689804927,0.030105584585937706,2.072984538631917,False,,False,,False,
KMB,V0.1,2009-09-11,2009-09-14,46.503,GREEN,2009-09-04,45.881,1.3556810008500175,True,2.0,2.789067371997489,-2.0944885276218628,0.23869427778853147,-1.6127991742468262,-1.4085112788422283,0.2558974689804927,0.030105584585937706,2.072984538631917,False,,False,,False,
SHW,STOCH_ONLY_CONTROL,2009-09-14,2009-09-15,55.16,GREEN,2009-09-11,53.842,2.447903123955264,False,,5.928208846990568,-2.1573604060913687,5.928208846990568,-2.1573604060913687,2.1374184191443213,0.6870920957215532,0.1522842639593902,5.681653372008699,True,1.0,True,2.0,True,20.0
SHW,V0.1,2009-09-14,2009-09-15,55.16,GREEN,2009-09-11,53.842,2.447903123955264,False,,5.928208846990568,-2.1573604060913687,5.928208846990568,-2.1573604060913687,2.1374184191443213,0.6870920957215532,0.1522842639593902,5.681653372008699,True,1.0,True,2.0,True,20.0
MO,STOCH_ONLY_CONTROL,2009-09-16,2009-09-17,13.332,GREEN,2009-09-15,12.987,2.6565026565026573,True,4.0,0.3225322532253161,-5.288028802880285,0.3225322532253161,-2.7902790279027867,-4.035403540354032,-3.862886288628864,-2.1452145214521545,0.060006000600054676,False,,False,,False,
CLX,STOCH_ONLY_CONTROL,2009-09-18,2009-09-21,47.275,GREEN,2009-09-15,46.679,1.2768054157115571,True,10.0,4.173453199365418,-2.371232152300362,4.173453199365418,-2.371232152300362,2.1195134849286035,-1.455314648334205,1.5060814383923926,0.8672659968270935,True,1.0,True,1.0,False,
CB,STOCH_ONLY_CONTROL,2009-09-25,2009-09-28,43.989,GREEN,2009-09-21,41.728,5.418424079754591,False,,7.497328877673959,-0.4251062765691316,7.497328877673959,-0.4251062765691316,3.9759939984996384,4.751187796949252,6.5266316579144945,3.2212598604196563,True,0.0,True,0.0,True,3.0
CB,V0.1,2009-09-25,2009-09-28,43.989,GREEN,2009-09-21,41.728,5.418424079754591,False,,7.497328877673959,-0.4251062765691316,7.497328877673959,-0.4251062765691316,3.9759939984996384,4.751187796949252,6.5266316579144945,3.2212598604196563,True,0.0,True,0.0,True,3.0
BDX,STOCH_ONLY_CONTROL,2009-09-28,2009-09-29,61.932,GREEN,2009-09-25,59.825,3.521938988717088,True,3.0,0.0855777304139993,-5.3316540722082255,0.0855777304139993,-5.189562746237808,-4.196538138603634,-2.425240586449662,-4.253051734160051,-4.367693599431643,False,,False,,False,
PGR,STOCH_ONLY_CONTROL,2009-09-28,2009-09-29,13.005,GREEN,2009-09-25,12.528,3.8074712643678232,True,2.0,1.5378700499807607,-5.859284890426764,0.29219530949633477,-4.429065743944638,-1.7839292579777122,-2.7758554402153024,-1.3610149942330008,-3.6063052672049345,False,,False,,False,
ADM,STOCH_ONLY_CONTROL,2009-09-29,2009-09-30,24.573,GREEN,2009-09-28,23.147,6.160625567028144,False,,9.481951735644811,-4.248565498718104,9.481951735644811,-4.248565498718104,2.1120742278110116,3.528262727383713,8.525617547714969,2.392870223415944,True,4.0,True,6.0,True,13.0
FITB,STOCH_ONLY_CONTROL,2009-09-29,2009-09-30,8.4439,GREEN,2009-09-25,7.9703,5.942059897368979,True,2.0,9.213751939269766,-12.315399282322147,1.8013003469960598,-9.41389642226932,1.5987872902331945,3.5990478333471465,1.2008668979973658,-11.51363706344224,False,,False,,False,
FITB,V0.1,2009-09-29,2009-09-30,8.4439,GREEN,2009-09-25,7.9703,5.942059897368979,True,2.0,9.213751939269766,-12.315399282322147,1.8013003469960598,-9.41389642226932,1.5987872902331945,3.5990478333471465,1.2008668979973658,-11.51363706344224,False,,False,,False,
MO,V0.1,2009-09-30,2009-10-01,12.987,GREEN,2009-09-23,12.761,1.7710210798526749,False,,5.343805343805341,-2.7720027720027685,5.343805343805341,-2.7720027720027685,0.4543004543004381,2.7181027181027106,2.302302302302306,3.31870331870332,True,7.0,True,11.0,True,13.0
BAC,STOCH_ONLY_CONTROL,2009-10-05,2009-10-06,16.224,GREEN,2009-10-02,14.725,10.179966044142619,True,14.0,10.996055226824453,-17.948717948717952,10.996055226824453,-12.432199211045358,3.500986193293887,-1.152613412228809,-10.219428007889542,-13.97928994082841,True,2.0,True,4.0,True,6.0
BBT,V0.1,2009-10-05,2009-10-06,22.552,GREEN,2009-10-01,21.031,7.232181066045373,True,16.0,5.689074139765871,-12.269421780773326,5.689074139765871,-8.917169208939335,2.4033345157857378,-2.4343738914508695,-6.380808797445903,-8.287513302589566,True,4.0,True,6.0,True,6.0
TGT,STOCH_ONLY_CONTROL,2009-10-05,2009-10-06,39.301,GREEN,2009-10-02,37.767,4.061747027828533,False,,8.783491514210828,-0.14757894201165023,8.783491514210828,-0.14757894201165023,5.274674944657898,4.997328312256677,1.8116587364189085,3.4884608534133887,True,1.0,True,2.0,True,4.0
DOV,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,27.201,GREEN,2009-10-05,26.475,2.742209631728043,False,,9.584206462997692,-1.6139112532627453,9.584206462997692,-1.6139112532627453,5.911547369581993,5.069666556376595,-1.0551082680783752,2.135950884158677,True,1.0,True,2.0,True,5.0
DOV,V0.1,2009-10-06,2009-10-07,27.201,GREEN,2009-10-05,26.475,2.742209631728043,False,,9.584206462997692,-1.6139112532627453,9.584206462997692,-1.6139112532627453,5.911547369581993,5.069666556376595,-1.0551082680783752,2.135950884158677,True,1.0,True,2.0,True,5.0
GWW,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,77.637,GREEN,2009-10-02,75.03,3.4746101559376186,False,,11.673557710885273,-0.5577237657302669,11.673557710885273,-0.5577237657302669,5.722786815564751,8.749694089158533,5.641639939719467,7.229800224119942,True,1.0,True,2.0,True,3.0
GWW,V0.1,2009-10-06,2009-10-07,77.637,GREEN,2009-10-02,75.03,3.4746101559376186,False,,11.673557710885273,-0.5577237657302669,11.673557710885273,-0.5577237657302669,5.722786815564751,8.749694089158533,5.641639939719467,7.229800224119942,True,1.0,True,2.0,True,3.0
JNJ,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,48.97,GREEN,2009-10-05,48.296,1.3955607089614075,True,17.0,4.272003267306501,-2.311619358791095,4.272003267306501,-2.311619358791095,0.6309985705534205,0.23483765570757598,-1.0006126199714194,-1.0782111496834723,True,2.0,True,3.0,False,
LEG,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,14.616,GREEN,2009-10-05,14.241,2.633242047609019,False,,14.538861521620138,-1.388888888888884,14.538861521620138,-1.388888888888884,5.890804597701149,2.8872468527640915,4.0161466885604735,3.0582922824302194,True,3.0,True,4.0,True,5.0
MMM,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,62.473,GREEN,2009-10-02,60.844,2.6773387679968508,False,,7.766555151825605,-1.0964736766283067,7.766555151825605,-1.0964736766283067,4.120179917724465,3.7968402349815022,1.2549421350023238,0.7235125574247991,True,3.0,True,5.0,True,6.0
MMM,V0.1,2009-10-06,2009-10-07,62.473,GREEN,2009-10-02,60.844,2.6773387679968508,False,,7.766555151825605,-1.0964736766283067,7.766555151825605,-1.0964736766283067,4.120179917724465,3.7968402349815022,1.2549421350023238,0.7235125574247991,True,3.0,True,5.0,True,6.0
MTB,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,51.909,GREEN,2009-10-05,50.452,2.8878934432728043,False,,12.81280702768306,-2.0015796875301084,12.81280702768306,-2.0015796875301084,8.584253212352388,6.973742510932612,4.679342695871624,-1.6124371496272216,True,1.0,True,2.0,True,2.0
PGR,V0.1,2009-10-06,2009-10-07,12.682,GREEN,2009-10-02,12.243,3.585722453646989,False,,4.123955212111641,-3.5641066077905736,4.123955212111641,-3.5641066077905736,2.3655574830468318,-1.277401040845294,-2.609998422961679,-2.9727172370288657,True,5.0,True,6.0,False,
SLM,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,2.812,GREEN,2009-10-02,2.6252,7.115648331555691,False,,34.72972972972974,-0.7005689900426715,34.72972972972974,-0.7005689900426715,11.536273115220496,25.174253200568984,17.599573257468016,13.75177809388337,True,0.0,True,0.0,True,1.0
SLM,V0.1,2009-10-06,2009-10-07,2.812,GREEN,2009-10-02,2.6252,7.115648331555691,False,,34.72972972972974,-0.7005689900426715,34.72972972972974,-0.7005689900426715,11.536273115220496,25.174253200568984,17.599573257468016,13.75177809388337,True,0.0,True,0.0,True,1.0
VFC,STOCH_ONLY_CONTROL,2009-10-06,2009-10-07,15.231,GREEN,2009-10-05,14.7,3.6122448979591937,False,,11.49629046024554,-1.9237082266430283,11.49629046024554,-1.9237082266430283,6.604950430043988,5.863042479154346,-1.1686691615783507,0.026262228350071304,True,1.0,True,1.0,True,1.0
VFC,V0.1,2009-10-06,2009-10-07,15.231,GREEN,2009-10-05,14.7,3.6122448979591937,False,,11.49629046024554,-1.9237082266430283,11.49629046024554,-1.9237082266430283,6.604950430043988,5.863042479154346,-1.1686691615783507,0.026262228350071304,True,1.0,True,1.0,True,1.0
LOW,STOCH_ONLY_CONTROL,2009-10-07,2009-10-08,18.317,GREEN,2009-09-29,17.645,3.808444318503823,True,13.0,6.22918600207456,-7.47939072992303,6.22918600207456,-3.9580717366381024,4.574984986624453,2.2711142654364913,-3.483103128241538,-3.040890975596433,True,2.0,True,2.0,True,4.0
WMT,STOCH_ONLY_CONTROL,2009-10-07,2009-10-08,42.102,GREEN,2009-09-28,41.42,1.6465475615644598,False,,4.985511377131746,-0.26364543252100914,4.985511377131746,-0.26364543252100914,2.8668471806565066,1.9167735499501237,1.7576362168068016,3.5342739062277584,True,3.0,True,6.0,False,
WMT,V0.1,2009-10-07,2009-10-08,42.102,GREEN,2009-09-28,41.42,1.6465475615644598,False,,4.985511377131746,-0.26364543252100914,4.985511377131746,-0.26364543252100914,2.8668471806565066,1.9167735499501237,1.7576362168068016,3.5342739062277584,True,3.0,True,6.0,False,
BCR,STOCH_ONLY_CONTROL,2009-10-08,2009-10-09,74.876,GREEN,2009-09-23,73.299,2.1514618207615355,True,5.0,1.3088305999251926,-5.055024306854017,0.5889737699663389,-2.2957957155831044,-2.2330252684438445,-1.526523852769912,-3.6700678455045765,0.5889737699663389,False,,False,,False,
BCR,V0.1,2009-10-08,2009-10-09,74.876,GREEN,2009-09-23,73.299,2.1514618207615355,True,5.0,1.3088305999251926,-5.055024306854017,0.5889737699663389,-2.2957957155831044,-2.2330252684438445,-1.526523852769912,-3.6700678455045765,0.5889737699663389,False,,False,,False,
BDX,V0.1,2009-10-08,2009-10-09,60.071,GREEN,2009-10-05,58.63,2.457786116322702,True,13.0,3.7538912287127024,-3.2161941702318786,1.5614855754024548,-2.7051322601588157,1.2551813687136981,-1.316775149406535,-0.059929083917364956,3.1296299379068193,False,,False,,False,
CLX,V0.1,2009-10-08,2009-10-09,48.301,GREEN,2009-10-05,46.154,4.6518178272739075,False,,2.867435456822842,-2.1386720771826684,2.867435456822842,-2.1386720771826684,-1.3726423883563599,0.2712159168547279,0.4223515041096526,1.6086623465352723,True,16.0,False,,False,
EMR,STOCH_ONLY_CONTROL,2009-10-08,2009-10-09,31.869,GREEN,2009-10-05,31.175,2.2261427425821934,True,15.0,6.084282531613794,-4.242367190686879,3.548903322978436,-3.583419624086104,0.02824060999717659,1.4559603376321784,-3.473595029652643,5.415921428347303,True,3.0,True,10.0,False,
