ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
LOW,V0.1,2015-07-09,2015-07-10,64.468,GREEN,2015-06-30,62.955,2.403303947263935,False,,4.588322888875096,-1.6861078364459936,4.588322888875096,-1.6861078364459936,0.17683191660977648,0.07290438667244548,3.3210274865049128,3.5738661041136766,True,13.0,True,15.0,False,
ADP,V0.1,2015-07-10,2015-07-13,77.752,GREEN,2015-07-08,75.846,2.5129868417582912,True,9.0,1.2809959872414955,-4.426895771169869,1.2809959872414955,-2.829509208766323,0.2199300339541299,-2.7677744623932465,-2.2944747401996035,-0.4758720032925101,False,,False,,False,
MDT,STOCH_ONLY_CONTROL,2015-07-10,2015-07-13,71.29,GREEN,2015-07-01,68.831,3.5725181967427577,False,,5.52251367653247,0.0,5.52251367653247,0.0,2.9681582269603046,1.1768831533174318,4.307757048674432,3.795763781736561,True,3.0,True,3.0,True,14.0
MDT,V0.1,2015-07-10,2015-07-13,71.29,GREEN,2015-07-01,68.831,3.5725181967427577,False,,5.52251367653247,0.0,5.52251367653247,0.0,2.9681582269603046,1.1768831533174318,4.307757048674432,3.795763781736561,True,3.0,True,3.0,True,14.0
MHFI,STOCH_ONLY_CONTROL,2015-07-10,2015-07-13,101.05,GREEN,2015-07-08,97.107,4.060469379138465,True,10.0,3.3646709549727927,-6.382978723404253,3.3646709549727927,-5.231073725878277,1.7615042058386932,-4.259277585353782,-2.6887679366650152,-0.6333498268184079,True,7.0,True,8.0,False,
MHFI,V0.1,2015-07-10,2015-07-13,101.05,GREEN,2015-07-08,97.107,4.060469379138465,True,10.0,3.3646709549727927,-6.382978723404253,3.3646709549727927,-5.231073725878277,1.7615042058386932,-4.259277585353782,-2.6887679366650152,-0.6333498268184079,True,7.0,True,8.0,False,
AFL,STOCH_ONLY_CONTROL,2015-07-13,2015-07-14,58.106,GREEN,2015-07-08,57.025,1.8956597983340595,False,,5.899562867862174,-0.5042508518913746,5.899562867862174,-0.5042508518913746,0.7004440161084924,1.562661343062688,4.171686228616656,4.677658073176594,True,11.0,True,11.0,True,11.0
AFL,V0.1,2015-07-13,2015-07-14,58.106,GREEN,2015-07-08,57.025,1.8956597983340595,False,,5.899562867862174,-0.5042508518913746,5.899562867862174,-0.5042508518913746,0.7004440161084924,1.562661343062688,4.171686228616656,4.677658073176594,True,11.0,True,11.0,True,11.0
CAH,STOCH_ONLY_CONTROL,2015-07-13,2015-07-14,81.562,GREEN,2015-06-26,79.212,2.9667222138059834,True,9.0,1.8758735685735939,-6.661190260170169,1.8758735685735939,-4.234815232583788,0.4977808293077812,-2.4263750275863805,-0.01226061155928937,0.14957946102351904,False,,False,,False,
CAH,V0.1,2015-07-13,2015-07-14,81.562,GREEN,2015-06-26,79.212,2.9667222138059834,True,9.0,1.8758735685735939,-6.661190260170169,1.8758735685735939,-4.234815232583788,0.4977808293077812,-2.4263750275863805,-0.01226061155928937,0.14957946102351904,False,,False,,False,
CTAS,STOCH_ONLY_CONTROL,2015-07-13,2015-07-14,83.137,GREEN,2015-07-08,80.695,3.0262098023421613,False,,3.0311413690655042,-3.1117312387986096,3.0311413690655042,-3.1117312387986096,-1.0669136485560005,-1.4975281763835668,0.9754982739333729,2.1025536163200576,True,16.0,True,19.0,False,
CTAS,V0.1,2015-07-13,2015-07-14,83.137,GREEN,2015-07-08,80.695,3.0262098023421613,False,,3.0311413690655042,-3.1117312387986096,3.0311413690655042,-3.1117312387986096,-1.0669136485560005,-1.4975281763835668,0.9754982739333729,2.1025536163200576,True,16.0,True,19.0,False,
ECL,STOCH_ONLY_CONTROL,2015-07-13,2015-07-14,110.6,GREEN,2015-07-01,107.49,2.893292399292946,True,8.0,3.60759493670888,-5.180831826401433,1.6365280289331041,-3.9511754068715987,-0.9222423146473702,0.14466546112117395,1.5099457504520908,2.0343580470162825,False,,False,,False,
ECL,V0.1,2015-07-13,2015-07-14,110.6,GREEN,2015-07-01,107.49,2.893292399292946,True,8.0,3.60759493670888,-5.180831826401433,1.6365280289331041,-3.9511754068715987,-0.9222423146473702,0.14466546112117395,1.5099457504520908,2.0343580470162825,False,,False,,False,
MMM,STOCH_ONLY_CONTROL,2015-07-13,2015-07-14,147.67,GREEN,2015-07-08,144.07,2.4987853126952064,True,7.0,0.9209724385454088,-5.63418432992483,0.9209724385454088,-4.787702309202945,-0.48080178777001326,-3.4468747883794837,-3.900589151486411,-5.119523261325909,False,,False,,False,
PPG,V0.1,2015-07-13,2015-07-14,112.14,GREEN,2015-07-08,108.4,3.4501845018450217,True,2.0,1.5070447654717212,-12.783128232566431,1.5070447654717212,-4.2803638309256264,-7.1339397182093816,-8.230782949884075,-8.560727661851253,-10.085607276618514,False,,False,,False,
APD,STOCH_ONLY_CONTROL,2015-07-14,2015-07-15,128.67,GREEN,2015-06-26,124.19,3.6073757951525787,True,7.0,8.447967669231371,-6.264086422631532,1.0569674360767944,-5.510219942488526,-3.054325017486592,-2.090619414004802,7.647470272790868,6.124193673739042,False,,False,,False,
APD,V0.1,2015-07-14,2015-07-15,128.67,GREEN,2015-06-26,124.19,3.6073757951525787,True,7.0,8.447967669231371,-6.264086422631532,1.0569674360767944,-5.510219942488526,-3.054325017486592,-2.090619414004802,7.647470272790868,6.124193673739042,False,,False,,False,
T,STOCH_ONLY_CONTROL,2015-07-14,2015-07-15,31.363,GREEN,2015-07-10,30.727,2.0698408565756443,True,5.0,0.39537034084748957,-4.70299397379077,0.39537034084748957,-3.080062494021618,-2.3690335745942592,-1.1701686700889558,-1.5145234830851617,-3.080062494021618,False,,False,,False,
T,V0.1,2015-07-14,2015-07-15,31.363,GREEN,2015-07-10,30.727,2.0698408565756443,True,5.0,0.39537034084748957,-4.70299397379077,0.39537034084748957,-3.080062494021618,-2.3690335745942592,-1.1701686700889558,-1.5145234830851617,-3.080062494021618,False,,False,,False,
ADM,STOCH_ONLY_CONTROL,2015-07-16,2015-07-17,44.607,GREEN,2015-06-29,43.7,2.0755148741418594,True,15.0,3.770708633174169,-4.840047526173019,3.770708633174169,-2.936758804671913,-1.06933889299885,-0.5851099603201404,-2.6811935346470195,-1.0469208868563173,True,12.0,True,12.0,False,
ADM,V0.1,2015-07-16,2015-07-17,44.607,GREEN,2015-06-29,43.7,2.0755148741418594,True,15.0,3.770708633174169,-4.840047526173019,3.770708633174169,-2.936758804671913,-1.06933889299885,-0.5851099603201404,-2.6811935346470195,-1.0469208868563173,True,12.0,True,12.0,False,
SWK,STOCH_ONLY_CONTROL,2015-07-28,2015-07-29,101.63,GREEN,2015-07-27,99.67,1.9664894150697165,True,3.0,4.693496014956233,-14.136573846305211,4.693496014956233,-3.094558693299221,-0.8658860572665517,-1.4365836859195014,-0.42310341434614873,-7.874643313982088,True,0.0,True,1.0,False,
TGT,STOCH_ONLY_CONTROL,2015-07-29,2015-07-30,75.433,GREEN,2015-07-23,73.168,3.095615569647925,True,6.0,4.463563692283201,-11.227181737435876,0.9558150941895383,-3.653573369745333,-2.5002319939549156,-3.175002982779429,-0.4255431972744139,-3.896172762584027,False,,False,,False,
TGT,V0.1,2015-07-29,2015-07-30,75.433,GREEN,2015-07-23,73.168,3.095615569647925,True,6.0,4.463563692283201,-11.227181737435876,0.9558150941895383,-3.653573369745333,-2.5002319939549156,-3.175002982779429,-0.4255431972744139,-3.896172762584027,False,,False,,False,
SWK,V0.1,2015-08-06,2015-08-07,100.62,GREEN,2015-08-03,98.485,2.1678428187033694,True,10.0,1.5603259789306323,-13.274696879348035,1.5603259789306323,-3.889882727092031,0.2583979328165231,-3.8093818326376483,-4.419598489365939,-6.473862055257418,False,,False,,False,
LEG,STOCH_ONLY_CONTROL,2015-08-12,2015-08-13,44.923,GREEN,2015-08-04,43.985,2.132545185858814,True,7.0,3.592814371257469,-17.334105024152436,3.592814371257469,-17.334105024152436,0.3539389622242428,-8.6258709347105,-8.398815751396837,-7.3036083965897225,True,3.0,True,4.0,False,
LEG,V0.1,2015-08-12,2015-08-13,44.923,GREEN,2015-08-04,43.985,2.132545185858814,True,7.0,3.592814371257469,-17.334105024152436,3.592814371257469,-17.334105024152436,0.3539389622242428,-8.6258709347105,-8.398815751396837,-7.3036083965897225,True,3.0,True,4.0,False,
ABBV,STOCH_ONLY_CONTROL,2015-08-24,2015-08-25,59.927,YELLOW,2015-08-21,49.581,20.866864323026956,False,,0.013349575316645712,-12.591986917416186,0.013349575316645712,-12.591986917416186,-7.080281008560418,-8.985932885010095,-8.60046389774225,-11.792681095332657,False,,False,,False,
AFL,STOCH_ONLY_CONTROL,2015-08-25,2015-08-26,53.846,YELLOW,2015-08-21,48.971,9.95487125033183,False,,4.5128700367715435,-1.5897188277680718,4.5128700367715435,-1.5897188277680718,1.6305760873602582,2.0707202020577187,2.795007985737108,1.7011477175649103,True,1.0,True,1.0,False,
CAH,STOCH_ONLY_CONTROL,2015-08-25,2015-08-26,77.251,YELLOW,2015-08-24,71.099,8.65272366699954,False,,5.603810953903499,-1.906771433379506,5.603810953903499,-1.906771433379506,0.5177926499333241,2.1902629092179993,4.361108594063512,0.24595150871833393,True,0.0,True,0.0,True,13.0
