signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
STOCH_ONLY_CONTROL,ABT,1,1,100.0,100.0,0.0,0.0,2.802862641317616,-9.837472357447108,1.0049491066079774,-2.661530748455987,-7.945355134809818,-5.503636854511951,7.033613930677185
STOCH_ONLY_CONTROL,ADP,1,1,0.0,100.0,0.0,0.0,2.836143002570801,-6.4701172904674475,2.724255620975269,-0.6421351350036741,-2.5977646659664733,-0.41836533153385425,6.6790963156076355
STOCH_ONLY_CONTROL,AFL,1,1,100.0,0.0,0.0,0.0,0.46258483337340284,-3.750207341058265,-2.1477008685715004,1.206014684287049,6.4926619755193204,7.913438852210564,3.4700703282188883
STOCH_ONLY_CONTROL,ALB,2,1,50.0,100.0,100.0,100.0,15.938065124055589,-10.519873992870766,-3.008609225931791,2.2312854175656156,-0.7459467765432102,2.4117258186710737,11.20299014075422
STOCH_ONLY_CONTROL,AMCR,2,1,50.0,100.0,100.0,50.0,5.279892368140016,-1.9342614866587282,3.7046622624688497,2.7592886109460535,1.4634865300495792,0.5959020644656254,2.3258713080034688
STOCH_ONLY_CONTROL,AOS,1,1,0.0,100.0,0.0,0.0,2.019904985382137,-5.005854588721991,-1.4637005177039808,-3.57142058221801,-0.5854726663377829,-2.429738373432666,4.640819148461506
STOCH_ONLY_CONTROL,APD,1,1,100.0,0.0,0.0,0.0,1.2437920258837387,-7.890463895313593,-10.66783889944608,-12.427558527899496,-17.07774443100696,-17.551248218875703,4.021189810414172
STOCH_ONLY_CONTROL,BEN,2,1,100.0,100.0,0.0,0.0,2.384908409084485,-7.528409903736849,-5.701430600224261,-5.676769216574312,-6.277760138751498,-5.5457280305305225,6.4253494958068424
STOCH_ONLY_CONTROL,CB,1,1,0.0,100.0,100.0,100.0,9.002033064579296,-2.552880553026471,2.872017818225636,7.004989339927548,4.8175477825652235,3.6646652006527614,3.450253819763649
STOCH_ONLY_CONTROL,CL,1,1,100.0,0.0,0.0,0.0,0.5544385559755893,-4.914300988985487,-4.18345782376357,-5.657748568721943,-4.876521164163494,-6.123998771998962,2.55879273978612
STOCH_ONLY_CONTROL,CLX,1,1,100.0,0.0,0.0,0.0,1.544065041685605,-15.192246086401784,-13.514977257207072,-14.453533578409816,-13.266713201317904,-11.92855429728893,1.368771800819224
STOCH_ONLY_CONTROL,CTAS,2,1,50.0,50.0,50.0,50.0,6.954613231506901,-3.6356909593889544,-3.5882021462999236,-2.2171767767260877,-0.5854600598359574,2.926531840806585,4.32382082185817
STOCH_ONLY_CONTROL,DOV,2,1,100.0,50.0,0.0,0.0,1.8566060644091942,-5.908740486951985,-3.468666071365462,-2.7914848184724503,-1.992764080474113,-4.0495480139389475,3.6005026025036746
STOCH_ONLY_CONTROL,ECL,1,1,100.0,0.0,0.0,0.0,1.0558592962793156,-6.303503093960073,-1.5863635751189653,-6.29824503487173,-5.289688494883005,-11.693012634250966,5.544165903080156
STOCH_ONLY_CONTROL,ED,1,1,0.0,100.0,100.0,100.0,7.782156021495701,-0.6884575697809536,5.790511078452054,6.2454031358258,0.9855549525873641,4.758857413382711,1.5353738695971675
STOCH_ONLY_CONTROL,ESS,2,1,50.0,50.0,50.0,50.0,5.160267143676977,-2.4302100540943727,3.3317536069172538,1.1489284587601678,1.2591611326421894,2.7616960758371167,3.1957880128320904
STOCH_ONLY_CONTROL,EXPD,1,1,100.0,0.0,0.0,0.0,0.9000338669375996,-5.898289456635252,-2.4816619431287212,-6.16917430857884,-8.222654997648405,-11.385887734134414,4.017462960585627
