signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
STOCH_ONLY_CONTROL,ESS,1,1,100.0,100.0,0.0,0.0,2.6924552114448552,-7.024073049021029,-6.004663697274848,-30.14866378270864,-32.004574301245604,-31.534636452450904,6.135836674732964
STOCH_ONLY_CONTROL,EXPD,1,1,100.0,100.0,100.0,0.0,4.951438682585341,-1.8328481104841088,1.8055140955627325,-1.0532155549433986,-3.9529384796760603,-4.322237932559803,1.0504409487851252
STOCH_ONLY_CONTROL,GD,1,1,100.0,0.0,0.0,0.0,1.9859036444466849,-10.974141350145972,-19.695140518273934,-28.318959635858263,-19.13032768591919,-22.312649195142598,5.911101083682402
STOCH_ONLY_CONTROL,GPC,2,1,100.0,100.0,100.0,50.0,5.650972443485347,-5.340313006539027,1.986238631886822,-0.20033932156643974,-1.6448787282386412,-4.479477091066664,2.531983270333893
STOCH_ONLY_CONTROL,GWW,3,1,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,5.4021843871596475,-6.280219290918764,-0.8255102335473291,-3.6052060069267675,-5.173627449161881,-7.615585312873777,4.2016775014920515
STOCH_ONLY_CONTROL,HRL,3,1,33.33333333333333,100.0,66.66666666666666,33.33333333333333,5.16611262008273,-4.2379623369360555,-0.07649571505857396,6.166090780979094,1.443026558224773,4.344741017235809,3.3544286698512504
STOCH_ONLY_CONTROL,ITW,2,1,50.0,100.0,100.0,0.0,3.666781561607879,-7.92420959353356,-2.478009917305768,-9.53235884640904,-9.098963494945412,-8.029227532752598,4.447730000987448
STOCH_ONLY_CONTROL,JNJ,2,1,100.0,50.0,0.0,0.0,1.5242438929752744,-7.687800186345128,-1.0710415810605167,-1.3885372595667356,-7.941089897608439,-3.5996279157509417,4.48802629056776
STOCH_ONLY_CONTROL,KMB,3,1,100.0,66.66666666666666,66.66666666666666,66.66666666666666,3.8409986548801385,-7.610837407118846,-0.7364367447800483,0.40520788365031574,-7.105020891493656,-7.859237190371989,2.244406540367816
STOCH_ONLY_CONTROL,KO,1,1,100.0,100.0,100.0,0.0,3.946445896948103,-17.74137665233101,-5.461584974457756,-16.149089611953073,-29.887279311698645,-21.3564496849334,10.042643152855767
