signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
STOCH_ONLY_CONTROL,ABBV,7,1,57.14285714285714,42.857142857142854,28.57142857142857,28.57142857142857,2.6512651081150613,-5.746306354321389,0.09193767627297156,-1.8388882806103592,-0.11415073265681931,0.1039557680605218,3.2979387882573485
STOCH_ONLY_CONTROL,ABT,5,1,80.0,40.0,40.0,20.0,2.8022648088137636,-4.338392009729755,-1.082853483071784,-2.5850791111702476,-2.325252842155856,-3.088931432275721,3.449657973492948
STOCH_ONLY_CONTROL,ADM,6,1,66.66666666666666,66.66666666666666,50.0,33.33333333333333,3.885110609472879,-2.5917200125836906,0.9617747759483043,-0.19315925169348103,-0.5224624080585585,0.005722694367018333,2.432944299200912
STOCH_ONLY_CONTROL,ADP,7,1,71.42857142857143,42.857142857142854,14.285714285714285,0.0,1.7225862426598977,-2.5823084164881687,0.011682537000582258,-0.20779449400622088,-1.4035180142314263,-1.9160047620433136,2.21821189563125
STOCH_ONLY_CONTROL,AFL,9,1,55.55555555555556,55.55555555555556,44.44444444444444,11.11111111111111,2.632017834793528,-2.329625798506074,-0.5292220756830273,0.5312719785917679,0.9008935995992755,0.36796019936304875,1.934829919804426
STOCH_ONLY_CONTROL,APD,8,1,50.0,62.5,37.5,37.5,4.115278288802002,-3.1477832793037024,0.1256600180271697,0.17436825249592514,0.9110442651678222,1.5247850828347664,2.752466845798429
STOCH_ONLY_CONTROL,BCR,6,1,66.66666666666666,33.33333333333333,16.666666666666664,0.0,1.7138620579801536,-2.6936949558858374,-1.4689404946419202,-0.27433403228825,0.6944543429261429,-0.616843441645946,2.706397334398103
STOCH_ONLY_CONTROL,BDX,9,1,22.22222222222222,77.77777777777779,66.66666666666666,44.44444444444444,3.923545138752043,-2.6955470443857723,0.8626499064672326,0.5534186943136737,-0.02151330420020598,0.20006466571200013,3.3296172426607207
STOCH_ONLY_CONTROL,BEN,4,1,75.0,100.0,75.0,25.0,3.973396932128154,-3.372020668353418,0.5987639060230476,0.3739569804217274,-0.06688073117815696,2.1406966336524227,2.4502917136974833
STOCH_ONLY_CONTROL,BF-B,4,1,50.0,50.0,25.0,25.0,2.8347317602173794,-4.335703459032667,0.24798291844179976,-0.5237931015931674,-2.2950136936030434,-1.7283341698614088,3.391392967893758
STOCH_ONLY_CONTROL,CAH,5,1,60.0,40.0,40.0,20.0,2.6606931901364477,-2.9077252708950403,-0.5117771847350783,-1.1352366657000679,0.1512830096677086,-0.42957324472464575,2.9667222138059834
STOCH_ONLY_CONTROL,CB,6,1,50.0,50.0,16.666666666666664,16.666666666666664,2.651380991791423,-1.90292244694108,0.8351669877663763,1.6606385223309428,2.335929438568607,1.805784005959173,1.5077291720756003
STOCH_ONLY_CONTROL,CINF,6,1,50.0,50.0,50.0,33.33333333333333,3.824476175951837,-2.9465723629781486,0.11081429497424293,0.3658600969670281,0.2791487743371513,0.3285453160533563,2.7885075578408913
STOCH_ONLY_CONTROL,CL,6,1,16.666666666666664,66.66666666666666,50.0,0.0,2.604920417964422,-1.6314502934859867,0.7379405297346597,0.3012875202195288,0.01525301672034581,0.3376640554983637,1.6117832632729368
STOCH_ONLY_CONTROL,CLX,7,1,28.57142857142857,57.14285714285714,57.14285714285714,28.57142857142857,3.446814524227085,-2.039397486925078,0.42075297084395963,0.2374033952431109,0.6819660446185727,1.5696896038609718,3.276466836734704
STOCH_ONLY_CONTROL,CTAS,6,1,50.0,66.66666666666666,66.66666666666666,33.33333333333333,4.8514773942563645,-2.7768171792425242,0.19658613215492263,0.41377368151236943,0.024485910006897704,1.0162610542308161,2.415318086934992
STOCH_ONLY_CONTROL,CVX,2,1,0.0,100.0,100.0,50.0,4.387135963405042,-1.4100698854152327,2.3749735807077843,2.669734916645583,1.5694115412880683,1.484720469705303,2.505000596264706
STOCH_ONLY_CONTROL,DOV,4,1,50.0,75.0,75.0,50.0,5.820342703843718,-3.257558661349674,0.8486309134804082,1.633371828551822,3.840211138918809,3.9346407186476355,3.8800698153434343
STOCH_ONLY_CONTROL,ECL,7,1,57.14285714285714,85.71428571428571,42.857142857142854,28.57142857142857,3.722336467977981,-3.1788186842790402,0.7996475021817677,1.0309165450071434,-0.0702296722686544,-1.1613915342561432,2.37467018469657
STOCH_ONLY_CONTROL,ED,5,1,80.0,60.0,40.0,20.0,2.984172758341934,-3.957350429998732,0.021712483987357256,-1.310389068093434,-2.0882479019018874,-2.346500963758758,2.6847977684797852
STOCH_ONLY_CONTROL,EMR,5,1,20.0,80.0,60.0,60.0,6.721298948915018,-1.8862760146345934,0.7644858563191348,2.3429134924739925,5.347724917508367,2.678806168922723,2.383818450912689
STOCH_ONLY_CONTROL,GPC,8,1,62.5,62.5,37.5,12.5,2.347176509391094,-3.823971547633369,0.11924800569233229,0.5163796332900122,0.4515084350372526,-0.18832443137695432,3.020750762357882
STOCH_ONLY_CONTROL,GWW,8,1,75.0,50.0,37.5,37.5,3.4864682226091293,-3.294782694846016,-0.01987651298570181,1.2653876570251201,-0.184932567442736,-0.3699526761840236,2.7473073442550566
STOCH_ONLY_CONTROL,HCP,3,1,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,3.664592427911854,-4.998502067005117,0.22549660495904492,-2.5391700621799296,-2.8750995221169195,-2.5325089034210824,4.785320894683598
STOCH_ONLY_CONTROL,HRL,6,1,33.33333333333333,83.33333333333334,66.66666666666666,66.66666666666666,4.61903269485329,-3.3688899934883367,0.48580645418428064,2.183561138073494,0.6153814158499249,0.8038926390294651,2.411616830246177
STOCH_ONLY_CONTROL,ITW,6,1,33.33333333333333,66.66666666666666,50.0,16.666666666666664,3.471839911737081,-2.68684959000698,-0.5829101408298714,1.3635033707158628,1.8027265119140843,2.5267521222431255,2.182064674388995
STOCH_ONLY_CONTROL,JNJ,5,1,60.0,60.0,40.0,40.0,2.9580654451873656,-2.296674870967428,0.49784913369518957,2.577347587399128,2.3329904942230417,1.7809062086677119,1.1194029850746245
STOCH_ONLY_CONTROL,KMB,6,1,33.33333333333333,50.0,33.33333333333333,0.0,2.195273275756571,-2.596149667980674,0.3203898789663409,-0.38077799136072565,-0.45419204422702714,-1.2535715947917894,2.895670205815881
STOCH_ONLY_CONTROL,KO,6,1,33.33333333333333,66.66666666666666,33.33333333333333,0.0,2.4964977016668555,-2.4674169884595236,-0.031996807575975415,0.20095662300248138,0.6845421766620766,-0.8237565862028876,1.9034597678688092
STOCH_ONLY_CONTROL,LEG,6,1,50.0,50.0,50.0,0.0,2.029419494842888,-4.435609180144738,-0.47861285272143106,-2.6212402587867776,-2.0249896256102162,-1.3270048341935792,2.0958308792130342
STOCH_ONLY_CONTROL,LOW,7,1,71.42857142857143,28.57142857142857,28.57142857142857,14.285714285714285,2.7183816660306515,-3.1050212855768713,-1.0354147021401263,-1.027560728739542,-0.8727010381556257,-2.023282846560955,2.455861771988377
