ticker,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct
ED,V0.1,2022-01-24,2022-01-25,69.67709399811079,GREEN,413.85382080078125,436.6819799804687,413.5771028137207,2022-01-20,68.623467214094,1.5353738695971675,False,,7.782156021495701,-0.6884575697809536,7.782156021495701,-0.6884575697809536,5.790511078452054,6.2454031358258,0.9855549525873641,4.758857413382711,True,2.0,True,3.0,True,4.0
DOV,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,162.13745547061492,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-21,156.87057826560965,3.3574665582525753,True,6.0,2.116991928371159,-11.757153146731413,2.116991928371159,-5.464513161818562,-0.7056786073775467,-2.2628072260394316,-4.968814397016763,-9.395221980133261,True,1.0,False,,False,
GPC,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,116.74273707984011,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-19,112.45923012705184,3.8089420921243455,True,11.0,2.037588693912973,-13.060159772474666,2.037588693912973,-4.81954633358389,1.6842043532515172,-0.6766830301720206,-2.2857064398813076,-9.127826753001322,True,5.0,False,,False,
GWW,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,466.10456584715206,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-21,454.5218228356281,2.548335949913838,True,11.0,7.641401406852677,-6.740542534286831,7.641401406852677,-3.830950443264791,2.665266852333814,0.22534458067395846,-2.3969284188348206,-4.14834918288598,True,4.0,True,4.0,True,6.0
ITW,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,211.18818154504,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-21,206.68795430016343,2.177305039432098,True,7.0,5.0572007381091355,-10.977825171923927,5.0572007381091355,-4.215046546838186,0.36579310863105174,-3.5557617297945265,-6.392740334164415,-8.919215549962301,True,6.0,True,6.0,True,6.0
JNJ,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,147.38342484372882,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-14,139.21990000275548,5.863762896548375,False,,3.6289784578046547,-6.458403696013326,3.6289784578046547,-6.458403696013326,3.12165195866414,2.357643156411715,-0.1969695400878324,-5.004701602503625,True,1.0,True,3.0,False,
LOW,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,212.5573413452597,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-19,201.26046814153472,5.613061177906298,True,18.0,3.504462434752198,-11.317503380760584,3.504462434752198,-9.373927944079952,2.816465396749668,0.4729959126385408,-2.386490693463672,-8.234428703483577,True,3.0,True,5.0,False,
LOW,V0.1,2022-01-25,2022-01-26,212.5573413452597,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-19,201.26046814153472,5.613061177906298,True,18.0,3.504462434752198,-11.317503380760584,3.504462434752198,-9.373927944079952,2.816465396749668,0.4729959126385408,-2.386490693463672,-8.234428703483577,True,3.0,True,5.0,False,
O,STOCH_ONLY_CONTROL,2022-01-25,2022-01-26,54.57355046997996,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-20,51.71040870768366,5.53687706953061,True,19.0,1.2824965676250022,-7.569957447266972,1.2824965676250022,-5.675067124997534,0.9642803261962207,-0.8293495462097455,-2.449417441632795,-4.908440455921892,False,,False,,False,
O,V0.1,2022-01-25,2022-01-26,54.57355046997996,YELLOW,408.8011779785156,436.1611572265625,413.70372451782225,2022-01-20,51.71040870768366,5.53687706953061,True,19.0,1.2824965676250022,-7.569957447266972,1.2824965676250022,-5.675067124997534,0.9642803261962207,-0.8293495462097455,-2.449417441632795,-4.908440455921892,False,,False,,False,
ALB,STOCH_ONLY_CONTROL,2022-01-26,2022-01-27,201.2120933254345,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-20,186.37851228432123,7.958847218656073,True,15.0,16.51550793576515,-20.156940415745982,16.51550793576515,-8.45747233823223,1.0477748416114485,10.90539906680348,-7.428481129549624,-9.810658100225854,True,2.0,True,2.0,True,3.0
BEN,STOCH_ONLY_CONTROL,2022-01-26,2022-01-27,25.535014842966874,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-20,24.001644587394388,6.388604955752952,True,15.0,2.7691380892199025,-13.814557254749849,2.7691380892199025,-6.782837928444607,-3.6714356732498676,-2.3335361454112413,-6.316109147830717,-6.004980319078845,True,3.0,False,,False,
ESS,STOCH_ONLY_CONTROL,2022-01-26,2022-01-27,278.8276983098833,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-19,271.83996372097596,2.5705324902411286,True,0.0,2.8606862042020786,-6.972910289627876,1.042456602687536,-3.184938803926207,-0.06363419282635618,-3.133443545214587,-4.663789645856086,-1.6273405294447096,False,,False,,False,
FRT,STOCH_ONLY_CONTROL,2022-01-26,2022-01-27,102.3996044217458,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-19,97.21157443664097,5.336843904823496,True,18.0,2.9077665251892926,-8.90053056948884,2.9077665251892926,-6.814332382144217,0.4027281555860629,-0.12082616548617642,-4.639561149060234,-3.060821725276508,True,2.0,False,,False,
FRT,V0.1,2022-01-26,2022-01-27,102.3996044217458,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-19,97.21157443664097,5.336843904823496,True,18.0,2.9077665251892926,-8.90053056948884,2.9077665251892926,-6.814332382144217,0.4027281555860629,-0.12082616548617642,-4.639561149060234,-3.060821725276508,True,2.0,False,,False,
WST,STOCH_ONLY_CONTROL,2022-01-26,2022-01-27,378.32645786437575,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-05,356.02079767820896,6.265268863963347,True,18.0,6.7888763102359695,-8.833363008877548,6.7888763102359695,-6.733998865479607,5.005473582802966,4.326591670320146,1.1280036559798479,0.9112738259565933,True,1.0,True,2.0,True,4.0
WST,V0.1,2022-01-26,2022-01-27,378.32645786437575,YELLOW,407.7755126953125,435.55418701171874,413.8195355224609,2022-01-05,356.02079767820896,6.265268863963347,True,18.0,6.7888763102359695,-8.833363008877548,6.7888763102359695,-6.733998865479607,5.005473582802966,4.326591670320146,1.1280036559798479,0.9112738259565933,True,1.0,True,2.0,True,4.0
MKC,STOCH_ONLY_CONTROL,2022-01-27,2022-01-28,88.32798271064121,YELLOW,405.7619323730469,434.9039453125,413.9318460083008,2022-01-26,82.28946901246218,7.338136666387451,False,,5.715727560931816,-5.888953672790553,5.715727560931816,-5.888953672790553,3.6474888403851935,2.64899396780649,-0.36678031035655145,-3.0361965240420896,True,1.0,True,3.0,True,4.0
GWW,V0.1,2022-01-28,2022-01-31,468.85461613139034,GREEN,415.8392028808594,434.420556640625,414.0739547729492,2022-01-27,454.235360691004,3.2184318319355087,True,8.0,7.010034547383026,-7.287552606679126,7.010034547383026,-4.39502662587895,-2.584469167992365,-4.6880817127220915,-3.5027863523877545,-4.692175851071212,True,1.0,True,3.0,True,3.0
MCD,STOCH_ONLY_CONTROL,2022-01-28,2022-01-31,229.86087286615586,GREEN,415.8392028808594,434.420556640625,414.0739547729492,2022-01-12,221.05469701268447,3.983708997129365,True,17.0,3.0820957916556813,-6.042673919109931,3.0820957916556813,-6.042673919109931,1.8939575446317969,-0.6391869863529354,-0.9097562988433561,-5.5121031963671125,True,2.0,True,3.0,False,
MCD,V0.1,2022-01-28,2022-01-31,229.86087286615586,GREEN,415.8392028808594,434.420556640625,414.0739547729492,2022-01-12,221.05469701268447,3.983708997129365,True,17.0,3.0820957916556813,-6.042673919109931,3.0820957916556813,-6.042673919109931,1.8939575446317969,-0.6391869863529354,-0.9097562988433561,-5.5121031963671125,True,2.0,True,3.0,False,
NUE,V0.1,2022-01-28,2022-01-31,93.03054108645323,GREEN,415.8392028808594,434.420556640625,414.0739547729492,2022-01-18,82.84568566573533,12.293766825482756,False,,37.81449165164534,-0.3119315427261071,37.81449165164534,-0.3119315427261071,11.813264450058636,18.082125071470113,19.45061053997026,31.817300827699246,True,0.0,True,0.0,True,1.0
ABT,STOCH_ONLY_CONTROL,2022-01-31,2022-02-01,116.42230784308309,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-12,108.77172466444674,7.033613930677185,True,13.0,2.802862641317616,-10.15937159690613,2.802862641317616,-9.837472357447108,1.0049491066079774,-2.661530748455987,-7.945355134809818,-5.503636854511951,True,1.0,False,,False,
ABT,V0.1,2022-01-31,2022-02-01,116.42230784308309,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-12,108.77172466444674,7.033613930677185,True,13.0,2.802862641317616,-10.15937159690613,2.802862641317616,-9.837472357447108,1.0049491066079774,-2.661530748455987,-7.945355134809818,-5.503636854511951,True,1.0,False,,False,
ALB,V0.1,2022-01-31,2022-02-01,215.13800325834148,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-27,186.24617148517527,15.512711774301312,True,13.0,8.973444494040494,-25.325191676323477,8.973444494040494,-17.819483881497344,-0.3823185691174902,6.077512924970496,-20.02110990311715,-16.01337452645255,True,6.0,True,6.0,True,7.0
APD,STOCH_ONLY_CONTROL,2022-01-31,2022-02-01,252.22721560422508,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-14,242.47676465143942,4.021189810414172,True,3.0,1.2437920258837387,-19.27914963339532,1.2437920258837387,-7.890463895313593,-10.66783889944608,-12.427558527899496,-17.07774443100696,-17.551248218875703,False,,False,,False,
APD,V0.1,2022-01-31,2022-02-01,252.22721560422508,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-14,242.47676465143942,4.021189810414172,True,3.0,1.2437920258837387,-19.27914963339532,1.2437920258837387,-7.890463895313593,-10.66783889944608,-12.427558527899496,-17.07774443100696,-17.551248218875703,False,,False,,False,
BEN,V0.1,2022-01-31,2022-02-01,26.099106591829425,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-28,24.049315936999655,8.523280496623965,True,12.0,0.547942408445401,-15.6773220568171,0.547942408445401,-8.797582448220975,-5.814319415288116,-5.418556604412195,-11.628606698200405,-10.35006202929447,False,,False,,False,
HRL,STOCH_ONLY_CONTROL,2022-01-31,2022-02-01,40.699733770537215,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-26,39.45502779731254,3.154746157115773,False,,6.912436834715474,-3.3095951686697767,6.912436834715474,-3.3095951686697767,-0.3351520233513594,-0.9845077236854127,-0.08379275931709174,5.739413512313529,True,19.0,True,19.0,True,19.0
HRL,V0.1,2022-01-31,2022-02-01,40.699733770537215,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-26,39.45502779731254,3.154746157115773,False,,6.912436834715474,-3.3095951686697767,6.912436834715474,-3.3095951686697767,-0.3351520233513594,-0.9845077236854127,-0.08379275931709174,5.739413512313529,True,19.0,True,19.0,True,19.0
ITW,V0.1,2022-01-31,2022-02-01,210.90078468084775,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-27,202.28650139149545,4.258456807595201,True,4.0,5.2003633635997915,-10.856513656047495,5.2003633635997915,-4.446533546850828,-3.9695047604267786,-6.409990309884073,-9.071948146748454,-8.782328870510959,True,2.0,True,2.0,True,2.0
LIN,STOCH_ONLY_CONTROL,2022-01-31,2022-02-01,301.46354089831954,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-18,286.1193706222476,5.3628561543043185,True,3.0,1.2701070828379013,-13.634400605071306,1.2701070828379013,-7.155787526494917,-6.781333042114602,-5.785803148507663,-9.15929926334098,-9.437027625903326,False,,False,,False,
LIN,V0.1,2022-01-31,2022-02-01,301.46354089831954,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-18,286.1193706222476,5.3628561543043185,True,3.0,1.2701070828379013,-13.634400605071306,1.2701070828379013,-7.155787526494917,-6.781333042114602,-5.785803148507663,-9.15929926334098,-9.437027625903326,False,,False,,False,
NEE,STOCH_ONLY_CONTROL,2022-01-31,2022-02-01,69.04488193894188,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-07,61.74579615280803,11.82118660851037,False,,1.8323940138387007,-9.354190189365486,1.8323940138387007,-9.354190189365486,-3.3059966761167736,-3.7801260414712767,-7.329587887013844,-0.07750144928055924,False,,False,,False,
NEE,V0.1,2022-01-31,2022-02-01,69.04488193894188,GREEN,423.328857421875,434.10833862304685,414.2470376586914,2022-01-07,61.74579615280803,11.82118660851037,False,,1.8323940138387007,-9.354190189365486,1.8323940138387007,-9.354190189365486,-3.3059966761167736,-3.7801260414712767,-7.329587887013844,-0.07750144928055924,False,,False,,False,
ADP,STOCH_ONLY_CONTROL,2022-02-01,2022-02-02,185.85776464856588,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-14,174.2213526994173,6.6790963156076355,False,,2.836143002570801,-6.4701172904674475,2.836143002570801,-6.4701172904674475,2.724255620975269,-0.6421351350036741,-2.5977646659664733,-0.41836533153385425,True,5.0,False,,False,
ADP,V0.1,2022-02-01,2022-02-02,185.85776464856588,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-14,174.2213526994173,6.6790963156076355,False,,2.836143002570801,-6.4701172904674475,2.836143002570801,-6.4701172904674475,2.724255620975269,-0.6421351350036741,-2.5977646659664733,-0.41836533153385425,True,5.0,False,,False,
CLX,STOCH_ONLY_CONTROL,2022-02-01,2022-02-02,140.46510437663466,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-26,138.56841893343278,1.368771800819224,True,2.0,1.544065041685605,-16.070217843743006,1.544065041685605,-15.192246086401784,-13.514977257207072,-14.453533578409816,-13.266713201317904,-11.92855429728893,False,,False,,False,
CLX,V0.1,2022-02-01,2022-02-02,140.46510437663466,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-26,138.56841893343278,1.368771800819224,True,2.0,1.544065041685605,-16.070217843743006,1.544065041685605,-15.192246086401784,-13.514977257207072,-14.453533578409816,-13.266713201317904,-11.92855429728893,False,,False,,False,
EXPD,STOCH_ONLY_CONTROL,2022-02-01,2022-02-02,108.51973011101752,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-11,104.32837623826482,4.017462960585627,True,2.0,0.9000338669375996,-12.749044416345756,0.9000338669375996,-5.898289456635252,-2.4816619431287212,-6.16917430857884,-8.222654997648405,-11.385887734134414,False,,False,,False,
EXPD,V0.1,2022-02-01,2022-02-02,108.51973011101752,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-11,104.32837623826482,4.017462960585627,True,2.0,0.9000338669375996,-12.749044416345756,0.9000338669375996,-5.898289456635252,-2.4816619431287212,-6.16917430857884,-8.222654997648405,-11.385887734134414,False,,False,,False,
SHW,STOCH_ONLY_CONTROL,2022-02-01,2022-02-02,281.78583175975126,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-07,262.67384057910976,7.275940054976848,True,7.0,0.6979869621264179,-14.392261407944773,0.6979869621264179,-7.320415298767435,-2.4106539629322854,-7.17399647471979,-11.835227754173626,-11.9376043230075,False,,False,,False,
SHW,V0.1,2022-02-01,2022-02-02,281.78583175975126,GREEN,426.18927001953125,433.82351257324217,414.44397125244143,2022-01-07,262.67384057910976,7.275940054976848,True,7.0,0.6979869621264179,-14.392261407944773,0.6979869621264179,-7.320415298767435,-2.4106539629322854,-7.17399647471979,-11.835227754173626,-11.9376043230075,False,,False,,False,
ECL,STOCH_ONLY_CONTROL,2022-02-02,2022-02-03,180.85908819051062,GREEN,430.32940673828125,433.6372412109375,414.67576553344725,2022-01-14,171.35867875121698,5.544165903080156,True,10.0,1.0558592962793156,-12.575508850501183,1.0558592962793156,-6.303503093960073,-1.5863635751189653,-6.29824503487173,-5.289688494883005,-11.693012634250966,False,,False,,False,
ECL,V0.1,2022-02-02,2022-02-03,180.85908819051062,GREEN,430.32940673828125,433.6372412109375,414.67576553344725,2022-01-14,171.35867875121698,5.544165903080156,True,10.0,1.0558592962793156,-12.575508850501183,1.0558592962793156,-6.303503093960073,-1.5863635751189653,-6.29824503487173,-5.289688494883005,-11.693012634250966,False,,False,,False,
AMCR,STOCH_ONLY_CONTROL,2022-02-09,2022-02-10,47.99625456688569,GREEN,430.5081481933594,432.3279144287109,415.57655685424805,2022-02-07,47.17368564077071,1.7437029033068763,True,12.0,3.084815073753866,-7.722574860259246,3.084815073753866,-3.0481091888859058,1.028275003930701,2.145726764062661,-2.269041026417773,-5.645057223404404,True,4.0,True,6.0,False,
AMCR,V0.1,2022-02-09,2022-02-10,47.99625456688569,GREEN,430.5081481933594,432.3279144287109,415.57655685424805,2022-02-07,47.17368564077071,1.7437029033068763,True,12.0,3.084815073753866,-7.722574860259246,3.084815073753866,-3.0481091888859058,1.028275003930701,2.145726764062661,-2.269041026417773,-5.645057223404404,True,4.0,True,6.0,False,
KMB,STOCH_ONLY_CONTROL,2022-02-15,2022-02-16,110.26421874653886,GREEN,419.7439880371094,431.6576184082031,416.13423782348633,2022-02-08,109.01334608951976,1.1474490985644126,True,5.0,1.6217706383395036,-9.869222191206084,1.6217706383395036,-3.327240215293703,-2.1090232804890308,-0.47354045890178886,-7.971641998532575,-6.780855735899383,False,,False,,False,
KMB,V0.1,2022-02-15,2022-02-16,110.26421874653886,GREEN,419.7439880371094,431.6576184082031,416.13423782348633,2022-02-08,109.01334608951976,1.1474490985644126,True,5.0,1.6217706383395036,-9.869222191206084,1.6217706383395036,-3.327240215293703,-2.1090232804890308,-0.47354045890178886,-7.971641998532575,-6.780855735899383,False,,False,,False,
DOV,V0.1,2022-02-16,2022-02-17,152.53988392283867,GREEN,420.2144775390625,431.458447265625,416.29938751220703,2022-02-15,151.45245396356887,0.7180008846415786,True,0.0,0.5268973506914465,-9.397240668634787,0.5268973506914465,-1.3079596544468886,-1.107476758380388,-6.132317657359043,-6.325098309376099,-0.9519778358188957,False,,False,,False,
GPC,V0.1,2022-02-16,2022-02-17,114.44300178244903,GREEN,420.2144775390625,431.458447265625,416.29938751220703,2022-02-14,110.58082000517068,3.49263260762378,True,2.0,2.7611525616694665,-11.313101269929838,2.7611525616694665,-5.867484198052486,-5.307590886839019,-5.296337758409875,-5.991618431626378,-0.34446125868934363,True,0.0,False,,False,
CL,STOCH_ONLY_CONTROL,2022-02-18,2022-02-22,71.25401394536156,YELLOW,408.5753173828125,430.2686212158203,416.5099336242676,2022-02-10,69.47626043741411,2.55879273978612,True,2.0,0.5544385559755893,-9.022180911661371,0.5544385559755893,-4.914300988985487,-4.18345782376357,-5.657748568721943,-4.876521164163494,-6.123998771998962,False,,False,,False,
CL,V0.1,2022-02-18,2022-02-22,71.25401394536156,YELLOW,408.5753173828125,430.2686212158203,416.5099336242676,2022-02-10,69.47626043741411,2.55879273978612,True,2.0,0.5544385559755893,-9.022180911661371,0.5544385559755893,-4.914300988985487,-4.18345782376357,-5.657748568721943,-4.876521164163494,-6.123998771998962,False,,False,,False,
PEP,STOCH_ONLY_CONTROL,2022-02-22,2022-02-23,146.32603525682455,YELLOW,404.1905822753906,429.6072045898438,416.5646871948242,2022-02-14,142.3633125399178,2.7835280355643643,True,1.0,0.0,-8.716460064758502,0.0,-5.221131447836691,-2.719982269626031,-6.317871345387394,-4.948943710148757,-2.6991576763099268,False,,False,,False,
PEP,V0.1,2022-02-22,2022-02-23,146.32603525682455,YELLOW,404.1905822753906,429.6072045898438,416.5646871948242,2022-02-14,142.3633125399178,2.7835280355643643,True,1.0,0.0,-8.716460064758502,0.0,-5.221131447836691,-2.719982269626031,-6.317871345387394,-4.948943710148757,-2.6991576763099268,False,,False,,False,
ESS,STOCH_ONLY_CONTROL,2022-02-24,2022-02-25,269.29651801580064,YELLOW,402.99566650390625,428.0306280517578,416.6886851501465,2022-02-14,259.3852930441009,3.821043535423052,False,,9.27807768466642,-1.6754813042625383,9.27807768466642,-1.6754813042625383,6.727141406660864,5.431300462734923,7.182111911140465,7.150732681118943,True,3.0,True,3.0,True,5.0
ESS,V0.1,2022-02-24,2022-02-25,269.29651801580064,YELLOW,402.99566650390625,428.0306280517578,416.6886851501465,2022-02-14,259.3852930441009,3.821043535423052,False,,9.27807768466642,-1.6754813042625383,9.27807768466642,-1.6754813042625383,6.727141406660864,5.431300462734923,7.182111911140465,7.150732681118943,True,3.0,True,3.0,True,5.0
WST,STOCH_ONLY_CONTROL,2022-02-24,2022-02-25,372.97230863839866,YELLOW,402.99566650390625,428.0306280517578,416.6886851501465,2022-02-23,344.9075084825873,8.136906117028841,False,,10.909517457096518,-5.029676507046754,10.909517457096518,-5.029676507046754,2.5506030082582676,-3.8007156069087333,9.83419239416965,7.331270632442943,True,0.0,True,1.0,True,13.0
AOS,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,62.67902222306375,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-01-19,59.899208294744405,4.640819148461506,False,,2.019904985382137,-5.005854588721991,2.019904985382137,-5.005854588721991,-1.4637005177039808,-3.57142058221801,-0.5854726663377829,-2.429738373432666,True,2.0,False,,False,
BEN,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,23.429608719294965,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-22,22.007465597476344,6.462094035860733,True,5.0,2.000678728949068,-10.30858639332658,2.000678728949068,-8.27398187902909,-7.731425527198654,-9.020002287737384,-6.239411129672279,-5.086475741982199,True,0.0,False,,False,
CTAS,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,89.37024310195541,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-22,85.49133268512149,4.537197274863614,False,,13.562592320822443,-2.5242128202110803,13.562592320822443,-2.5242128202110803,-0.4748147972389427,0.5955171100467949,4.9652437158837825,13.533080835961432,True,2.0,True,3.0,True,13.0
DOV,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,148.57383816165304,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-22,143.07470652272127,3.843538646754774,True,5.0,2.6944316341984242,-6.978681021498834,1.5962202004472292,-6.352967812085408,-6.231653535353376,-3.3201624109054695,0.9832862360685368,1.296125952255367,False,,False,,False,
FRT,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,97.29407574359485,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-18,93.28549632715267,4.29710895505564,False,,3.4248648225209566,-2.3482774462826317,3.4248648225209566,-2.3482774462826317,-1.5683484770822709,-1.3733753873281462,0.4319763062011095,2.066185477051641,True,3.0,True,7.0,False,
FRT,V0.1,2022-02-25,2022-02-28,97.29407574359485,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-18,93.28549632715267,4.29710895505564,False,,3.4248648225209566,-2.3482774462826317,3.4248648225209566,-2.3482774462826317,-1.5683484770822709,-1.3733753873281462,0.4319763062011095,2.066185477051641,True,3.0,True,7.0,False,
GPC,STOCH_ONLY_CONTROL,2022-02-25,2022-02-28,106.77131882985097,YELLOW,411.88739013671875,427.5792169189453,416.8597566223145,2022-02-22,101.49594909445297,5.197616045236142,False,,7.643959542810119,-2.1516310278867357,7.643959542810119,-2.1516310278867357,-1.803859711652822,1.102534275457967,6.219746144233573,5.689818104168598,True,2.0,True,2.0,True,12.0
