window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,spy_roc5_pct,spy_roc5_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,roc5_group
BEAR_2022,CTAS,yfinance,ROC5_PASS,2022-01-12,2022-01-13,97.26968348116858,GREEN,443.1916198730469,438.3475958251953,411.9108233642578,0.5636270732393145,True,2022-01-05,93.4292856952067,4.110486083015097,True,3.0,0.3466341421913377,-8.621583230091744,0.3466341421913377,-4.747153754029698,-6.7015821407516825,-5.029855333561805,-6.136140749278152,-7.680009876867389,False,,False,,False,,ROC5_PASS
BEAR_2022,ROP,yfinance,ROC5_PASS,2022-01-12,2022-01-13,452.36663314750984,GREEN,443.1916198730469,438.3475958251953,411.9108233642578,0.5636270732393145,True,2022-01-07,432.3209769584582,4.636753074088706,True,3.0,0.13740706988596418,-10.356822598306936,0.13740706988596418,-6.286239253524995,-5.977095589271841,-6.507367500944239,-3.8280044477365993,-6.000707304993291,False,,False,,False,,ROC5_PASS
BEAR_2022,SPGI,yfinance,ROC5_PASS,2022-01-12,2022-01-13,407.71207551176116,GREEN,443.1916198730469,438.3475958251953,411.9108233642578,0.5636270732393145,True,2022-01-05,389.94990711129293,4.554987211575057,True,2.0,0.5001889340131349,-13.584313771093504,0.5001889340131349,-6.071502430010822,-6.899936746081769,-9.202130520868213,-7.467118740757606,-13.268849749206456,False,,False,,False,,ROC5_PASS
BEAR_2022,GWW,yfinance,ROC5_PASS,2022-01-28,2022-01-31,468.8545858665264,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-27,454.235360691004,3.2184251691200316,True,8.0,7.010048192813723,-7.28755295496849,7.010048192813723,-4.395033360004019,-2.5844824066506566,-4.688069051312294,-3.502786632395194,-4.692156680961279,True,1.0,True,3.0,True,3.0,ROC5_PASS
BEAR_2022,MCD,yfinance,ROC5_PASS,2022-01-28,2022-01-31,229.8608428696535,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-12,221.05468196798748,3.9837025044062724,True,17.0,3.0821092437177677,-6.042655166381228,3.0821092437177677,-6.042655166381228,1.8939642033711124,-0.6391541050953631,-0.9097433677121125,-5.512104142380325,True,2.0,True,3.0,False,,ROC5_PASS
BEAR_2022,NUE,yfinance,ROC5_PASS,2022-01-28,2022-01-31,93.03054856386147,GREEN,415.8392028808594,434.4205633544922,414.07394943237307,0.9064476154662771,True,2022-01-18,82.8456785814689,12.29378545360933,False,,37.81446342655257,-0.311931542726096,37.81446342655257,-0.311931542726096,11.81325546297387,18.08210737956424,19.45061734093978,31.817273830860927,True,0.0,True,0.0,True,1.0,ROC5_PASS
BEAR_2022,ABT,yfinance,ROC5_PASS,2022-01-31,2022-02-01,116.42230784308309,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-12,108.77172466444674,7.033613930677185,True,13.0,2.8028692363287755,-10.15937159690613,2.8028692363287755,-9.837459469867127,1.0049425534012224,-2.661530748455987,-7.945361688016561,-5.503643407718695,True,1.0,False,,False,,ROC5_PASS
BEAR_2022,ALB,yfinance,ROC5_PASS,2022-01-31,2022-02-01,215.13795700225734,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-27,186.24621521278291,15.512659817793416,True,13.0,8.973475073698566,-25.32519525004071,8.973475073698566,-17.81945925900952,-0.3823184283374248,6.077521547217235,-20.02108561456645,-16.013349376212226,True,6.0,True,6.0,True,7.0,ROC5_PASS
BEAR_2022,APD,yfinance,ROC5_PASS,2022-01-31,2022-02-01,252.22718526141352,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-14,242.47676465143942,4.021177296715561,True,3.0,1.2438163970403648,-19.27913992271505,1.2438163970403648,-7.890452814579795,-10.667840252071425,-12.427554042597166,-17.077728405877558,-17.551238300329707,False,,False,,False,,ROC5_PASS
BEAR_2022,BEN,yfinance,ROC5_PASS,2022-01-31,2022-02-01,26.099106591829425,GREEN,423.32891845703125,434.1083459472656,414.24703262329103,2.2894717805545195,True,2022-01-28,24.049312239564827,8.523297181415312,True,12.0,0.547942408445401,-15.677315066680253,0.547942408445401,-8.797575245896905,-5.814319415288116,-5.418556604412195,-11.628606698200405,-10.35008395359245,False,,False,,False,,ROC5_PASS
