ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window
ADM,yfinance,STOCH_ONLY_CONTROL,2017-04-18,2017-04-19,34.46576046566885,GREEN,2017-04-11,33.59139138186757,2.6029558402670405,True,9.0,1.2794988101656912,-9.331543671425457,1.2794988101656912,-8.405034787569443,-0.13235552505184156,-8.868267773635552,-6.706351158044043,-7.704160529559823,False,,False,,False,,BULL_2017
ADM,yfinance,V0.1,2017-04-18,2017-04-19,34.46576046566885,GREEN,2017-04-11,33.59139138186757,2.6029558402670405,True,9.0,1.2794988101656912,-9.331543671425457,1.2794988101656912,-8.405034787569443,-0.13235552505184156,-8.868267773635552,-6.706351158044043,-7.704160529559823,False,,False,,False,,BULL_2017
CTAS,yfinance,STOCH_ONLY_CONTROL,2017-04-20,2017-04-21,27.9859151742602,GREEN,2017-04-07,27.59520735781872,1.4158538885948202,True,8.0,2.4919097064441287,-2.970745240830719,2.4919097064441287,-2.6379520435969694,-0.5925127371101735,-0.17042895874099795,-0.7305107081492124,-1.7694688619967702,True,2.0,False,,False,,BULL_2017
CTAS,yfinance,V0.1,2017-04-20,2017-04-21,27.9859151742602,GREEN,2017-04-07,27.59520735781872,1.4158538885948202,True,8.0,2.4919097064441287,-2.970745240830719,2.4919097064441287,-2.6379520435969694,-0.5925127371101735,-0.17042895874099795,-0.7305107081492124,-1.7694688619967702,True,2.0,False,,False,,BULL_2017
EMR,yfinance,STOCH_ONLY_CONTROL,2017-04-20,2017-04-21,47.16841325933243,GREEN,2017-04-18,46.124657209432634,2.2629025624202326,False,,4.104757721443386,-4.104727561544452,4.104757721443386,-4.104727561544452,1.8243267075939151,-0.4391499557854561,-2.1750775664420186,1.162955481741701,True,2.0,True,2.0,False,,BULL_2017
NUE,yfinance,STOCH_ONLY_CONTROL,2017-04-20,2017-04-21,49.54861796892656,GREEN,2017-04-17,46.32968640588242,6.947881181072346,True,18.0,3.2648748644045655,-8.650959000210568,3.2648748644045655,-7.076563312898376,1.6407204277791854,0.2154774425012329,-5.004975515647159,-6.098765569618969,True,1.0,True,3.0,False,,BULL_2017
NUE,yfinance,V0.1,2017-04-20,2017-04-21,49.54861796892656,GREEN,2017-04-17,46.32968640588242,6.947881181072346,True,18.0,3.2648748644045655,-8.650959000210568,3.2648748644045655,-7.076563312898376,1.6407204277791854,0.2154774425012329,-5.004975515647159,-6.098765569618969,True,1.0,True,3.0,False,,BULL_2017
T,yfinance,V0.1,2017-04-20,2017-04-21,15.855851403071123,GREEN,2017-04-18,15.733668858420426,0.7765674093573205,True,4.0,0.8202979446438885,-6.910270729701972,0.8202979446438885,-1.3422784653973618,-1.491442727036818,-4.151115918467241,-4.325131836129792,-4.94656570219143,False,,False,,False,,BULL_2017
MKC,yfinance,STOCH_ONLY_CONTROL,2017-05-04,2017-05-05,41.88656969911729,GREEN,2017-05-03,41.28640293574714,1.4536668750342985,False,,5.323396153544979,-1.2835851050218672,5.323396153544979,-1.2835851050218672,-1.0945127702839508,0.48756418099846766,3.96019745227123,4.875608521758679,True,12.0,True,13.0,True,19.0,BULL_2017
CAH,yfinance,STOCH_ONLY_CONTROL,2017-05-05,2017-05-08,55.96657741553476,GREEN,2017-04-20,54.76498586031826,2.1940872189417426,False,,5.174794908901159,-1.596476391259971,5.174794908901159,-1.596476391259971,0.41290492173993165,0.591777929461168,1.2249119009666076,1.7616263485142447,True,9.0,True,17.0,True,18.0,BULL_2017
CAH,yfinance,V0.1,2017-05-05,2017-05-08,55.96657741553476,GREEN,2017-04-20,54.76498586031826,2.1940872189417426,False,,5.174794908901159,-1.596476391259971,5.174794908901159,-1.596476391259971,0.41290492173993165,0.591777929461168,1.2249119009666076,1.7616263485142447,True,9.0,True,17.0,True,18.0,BULL_2017
DOV,yfinance,STOCH_ONLY_CONTROL,2017-05-05,2017-05-08,54.96398333713641,GREEN,2017-05-02,53.42690766136801,2.8769691959541044,False,,7.579145313904467,-0.4703205277588607,7.579145313904467,-0.4703205277588607,3.3684996915092746,5.694616229152039,6.569531651037597,6.978526953442099,True,2.0,True,2.0,True,9.0,BULL_2017
T,yfinance,STOCH_ONLY_CONTROL,2017-05-08,2017-05-09,15.185828269264846,GREEN,2017-05-01,14.831113589320433,2.391692827434322,True,6.0,1.4274712095343034,-2.803002359158069,0.5969334219665612,-2.803002359158069,-0.8824260171169773,-0.5709742924614458,-3.9735406076601976e-07,0.5969288548126617,False,,False,,False,,BULL_2017
ADM,yfinance,STOCH_ONLY_CONTROL,2017-05-16,2017-05-17,32.10159998840387,GREEN,2017-05-15,31.789391127099798,0.9821165182302583,True,1.0,3.7708716612821824,-2.6252709183511524,0.4534573264672437,-1.8854088258283719,1.5513300190068247,-0.19090155327340375,0.2625613510953251,1.0978552314382828,False,,False,,False,,BULL_2017
ADM,yfinance,V0.1,2017-05-16,2017-05-17,32.10159998840387,GREEN,2017-05-15,31.789391127099798,0.9821165182302583,True,1.0,3.7708716612821824,-2.6252709183511524,0.4534573264672437,-1.8854088258283719,1.5513300190068247,-0.19090155327340375,0.2625613510953251,1.0978552314382828,False,,False,,False,,BULL_2017
ADP,yfinance,STOCH_ONLY_CONTROL,2017-05-16,2017-05-17,79.88657317374775,GREEN,2017-05-10,78.37388957074177,1.9300861693748228,False,,5.834202584136627,-0.9212011954002564,5.834202584136627,-0.9212011954002564,2.3337081456199726,5.783022380737535,3.726511998431392,5.167573435758976,True,5.0,True,6.0,True,10.0,BULL_2017
ADP,yfinance,V0.1,2017-05-16,2017-05-17,79.88657317374775,GREEN,2017-05-10,78.37388957074177,1.9300861693748228,False,,5.834202584136627,-0.9212011954002564,5.834202584136627,-0.9212011954002564,2.3337081456199726,5.783022380737535,3.726511998431392,5.167573435758976,True,5.0,True,6.0,True,10.0,BULL_2017
AFL,yfinance,STOCH_ONLY_CONTROL,2017-05-18,2017-05-19,29.775400068302222,GREEN,2017-05-11,29.37996037355852,1.3459504019603497,False,,8.859747148616526,-0.3387992910939164,8.859747148616526,-0.3387992910939164,2.0168302436281316,3.270916739136731,5.806314323848238,8.04186984229065,True,5.0,True,8.0,True,14.0,BULL_2017
AFL,yfinance,V0.1,2017-05-18,2017-05-19,29.775400068302222,GREEN,2017-05-11,29.37996037355852,1.3459504019603497,False,,8.859747148616526,-0.3387992910939164,8.859747148616526,-0.3387992910939164,2.0168302436281316,3.270916739136731,5.806314323848238,8.04186984229065,True,5.0,True,8.0,True,14.0,BULL_2017
ITW,yfinance,STOCH_ONLY_CONTROL,2017-05-19,2017-05-22,110.33874674618795,GREEN,2017-05-18,107.43425856278238,2.70350279534739,False,,9.285912725945856,-0.23996642001324897,9.285912725945856,-0.23996642001324897,2.6032253533688987,3.9703227283476306,6.4717747406042525,8.784176866007654,True,3.0,True,7.0,True,8.0,BULL_2017
PG,yfinance,STOCH_ONLY_CONTROL,2017-05-19,2017-05-22,67.22759749204339,GREEN,2017-04-28,66.65859173217656,0.8536120327188979,False,,4.5912791222863625,-0.31301628662674386,4.5912791222863625,-0.31301628662674386,1.3333401357991104,2.9565311176482645,2.098531180629992,3.918813386570408,True,6.0,True,10.0,False,,BULL_2017
T,yfinance,V0.1,2017-05-19,2017-05-22,15.0715333182717,GREEN,2017-05-17,14.76016914461966,2.109489197591863,False,,2.955008021547445,-0.601460534151943,2.955008021547445,-0.601460534151943,0.8106601607498654,1.281367932978572,1.1506386238838928,1.0982962790227369,True,8.0,False,,False,,BULL_2017
ABT,yfinance,STOCH_ONLY_CONTROL,2017-05-22,2017-05-23,36.89932888578518,GREEN,2017-05-18,36.19866001339508,1.9356210205870195,False,,12.788855761113638,-0.7092035108404837,12.788855761113638,-0.7092035108404837,4.461223086747124,6.520266644819039,8.991077562021378,11.118745567241373,True,3.0,True,4.0,True,6.0,BULL_2017
LOW,yfinance,STOCH_ONLY_CONTROL,2017-05-22,2017-05-23,70.72691717250319,GREEN,2017-05-19,70.52517118751537,0.28606238253774396,True,0.0,0.059428395674521184,-7.832147797004218,0.059428395674521184,-2.3651032543439143,-6.382202385209745,-7.546919650792638,-4.254810534939812,-5.942465605352865,False,,False,,False,,BULL_2017
LEG,yfinance,STOCH_ONLY_CONTROL,2017-05-23,2017-05-24,35.83421647166124,GREEN,2017-05-15,34.91789046617868,2.6242307116751684,False,,5.580440695245237,0.0,5.580440695245237,0.0,1.7177547773013613,1.6201151279232828,2.7895447401267592,3.497102190580703,True,1.0,True,12.0,True,17.0,BULL_2017
LEG,yfinance,V0.1,2017-05-23,2017-05-24,35.83421647166124,GREEN,2017-05-15,34.91789046617868,2.6242307116751684,False,,5.580440695245237,0.0,5.580440695245237,0.0,1.7177547773013613,1.6201151279232828,2.7895447401267592,3.497102190580703,True,1.0,True,12.0,True,17.0,BULL_2017
NUE,yfinance,STOCH_ONLY_CONTROL,2017-05-23,2017-05-24,48.6864096895395,GREEN,2017-05-11,45.262187343263754,7.565304611345436,True,15.0,2.209476398891086,-8.905401184959395,2.209476398891086,-7.977732249981273,-0.3710627405367206,-0.2530091726772654,-7.910272135810315,-4.3683595256491685,True,12.0,False,,False,,BULL_2017
NUE,yfinance,V0.1,2017-05-23,2017-05-24,48.6864096895395,GREEN,2017-05-11,45.262187343263754,7.565304611345436,True,15.0,2.209476398891086,-8.905401184959395,2.209476398891086,-7.977732249981273,-0.3710627405367206,-0.2530091726772654,-7.910272135810315,-4.3683595256491685,True,12.0,False,,False,,BULL_2017
