window,macd_group,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
BULL_2013_2014,MACD_FAIL,199,50,45.22613065326633,61.30653266331658,52.26130653266332,34.17085427135678,4.254281906774724,-2.3068937317321088,0.6178691006562409,0.6738313089513424,1.4595733336195482,2.3326343511884793,2.3716345082109402
BULL_2013_2014,MACD_PASS,248,51,37.903225806451616,70.96774193548387,61.693548387096776,43.145161290322584,4.914605005001066,-2.1902972445920272,1.0099409302881892,1.7156014271811277,2.4848660565647864,2.8512874009204787,2.554792113932769
BULL_2017,MACD_FAIL,71,35,28.169014084507044,71.83098591549296,64.7887323943662,45.07042253521127,5.332588014128874,-2.0278418454409524,1.209924765176935,1.8164237219103645,2.2245407772064127,2.7556250011757473,1.7932281670467454
BULL_2017,MACD_PASS,101,46,50.495049504950494,62.37623762376238,45.54455445544555,27.722772277227726,3.5408501636022054,-2.2353337717029733,0.2976851093584205,0.5559934051183971,0.9510993228530937,1.1675332520353627,1.8645090103095896
ALL_BULL_CONTROLS,MACD_FAIL,270,54,40.74074074074074,64.07407407407408,55.55555555555556,37.03703703703704,4.537836475745631,-2.2335134208925824,0.7735578124376087,0.9742907953220479,1.6607314391553532,2.4438652258147613,2.2780778169277927
ALL_BULL_CONTROLS,MACD_PASS,349,55,41.54727793696275,68.48137535816619,57.02005730659025,38.68194842406877,4.517042715656409,-2.203330738111241,0.8038153202196888,1.380012859191627,2.0409966006768756,2.3640118449393985,2.3551127138486727
