ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window
BCR,legacy,STOCH_ONLY_CONTROL,2013-08-20,2013-08-21,111.34,GREEN,2013-08-19,109.1,2.0531622364803104,False,,6.610382611819654,-0.6107418717442137,6.610382611819654,-0.6107418717442137,0.46703790192204053,2.739356924735037,4.347045087120538,5.676306807975573,True,8.0,True,10.0,True,13.0,BULL_2013_2014
BMS,legacy,STOCH_ONLY_CONTROL,2013-08-20,2013-08-21,36.794,GREEN,2013-08-19,36.43,0.9991765028822375,True,5.0,1.6198293199978453,-5.7699624938848615,1.6198293199978453,-1.4540414197966922,-1.252921672011742,-1.8209490677827733,-2.45964015872151,-4.470837636571168,False,,False,,False,,BULL_2013_2014
SHW,legacy,STOCH_ONLY_CONTROL,2013-08-20,2013-08-21,164.93,GREEN,2013-08-16,159.68,3.2878256513026116,False,,7.172739950281937,-3.3832535014854836,7.172739950281937,-3.3832535014854836,-1.6128054326077668,1.291456981749839,1.4490996180197557,5.475050021221128,True,10.0,True,14.0,True,19.0,BULL_2013_2014
APD,legacy,STOCH_ONLY_CONTROL,2013-08-21,2013-08-22,91.503,GREEN,2013-08-14,89.381,2.3741063536993234,False,,9.067462268996639,-0.9639028228582758,9.067462268996639,-0.9639028228582758,0.3038151754587437,0.8491524868037059,3.9539687223369757,6.289411276133028,True,2.0,True,11.0,True,16.0,BULL_2013_2014
APD,legacy,V0.1,2013-08-21,2013-08-22,91.503,GREEN,2013-08-14,89.381,2.3741063536993234,False,,9.067462268996639,-0.9639028228582758,9.067462268996639,-0.9639028228582758,0.3038151754587437,0.8491524868037059,3.9539687223369757,6.289411276133028,True,2.0,True,11.0,True,16.0,BULL_2013_2014
LOW,legacy,STOCH_ONLY_CONTROL,2013-08-21,2013-08-22,42.783,GREEN,2013-08-19,40.501,5.634428779536327,False,,6.956033938713979,-1.7390084846784948,6.956033938713979,-1.7390084846784948,0.9770235841338737,-0.8063950634597861,1.9330107753079417,4.067035972231969,True,0.0,True,0.0,True,19.0,BULL_2013_2014
BDX,legacy,STOCH_ONLY_CONTROL,2013-08-22,2013-08-23,91.956,GREEN,2013-08-05,90.248,1.8925627160712777,False,,4.5913262864848425,-2.258688938187825,4.5913262864848425,-2.258688938187825,-1.0929140023489547,1.2777850276219027,2.3043629561964485,3.477750228370091,True,11.0,True,17.0,False,,BULL_2013_2014
BDX,legacy,V0.1,2013-08-22,2013-08-23,91.956,GREEN,2013-08-05,90.248,1.8925627160712777,False,,4.5913262864848425,-2.258688938187825,4.5913262864848425,-2.258688938187825,-1.0929140023489547,1.2777850276219027,2.3043629561964485,3.477750228370091,True,11.0,True,17.0,False,,BULL_2013_2014
BF-B,legacy,STOCH_ONLY_CONTROL,2013-08-22,2013-08-23,33.501,GREEN,2013-08-14,32.472,3.1688839615668707,True,3.0,2.8417062177248598,-5.835646697113517,0.10148950777588706,-4.080475209695223,-5.017760663860771,-2.1372496343392777,0.271633682576633,-0.1223844064356161,False,,False,,False,,BULL_2013_2014
BF-B,legacy,V0.1,2013-08-22,2013-08-23,33.501,GREEN,2013-08-14,32.472,3.1688839615668707,True,3.0,2.8417062177248598,-5.835646697113517,0.10148950777588706,-4.080475209695223,-5.017760663860771,-2.1372496343392777,0.271633682576633,-0.1223844064356161,False,,False,,False,,BULL_2013_2014
