window,signal_type,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
ALL_WINDOWS_POOLED,V0.1,872,91,47.24770642201835,66.28440366972477,54.93119266055045,36.353211009174316,4.786687628506842,-3.051868382476995,0.23882463255779068,0.5443883382138165,0.98537286834965,1.0735741412290616,2.593761872757816
ALL_WINDOWS_POOLED,V0.2A_ROC5,604,86,49.83443708609271,63.576158940397356,51.65562913907284,34.105960264900666,4.540858912171457,-2.9455401120609706,0.17905442999286084,0.7414616451748537,1.1296056444701685,1.0360050061778445,2.5197125260049247
