window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,macd_hist,macd_hist_1,macd_hist_2,macd_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,macd_group
BEAR_2022,DOV,yfinance,MACD_FAIL,2022-02-25,2022-02-28,148.57382292621088,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.24846856246247517,-0.5579078549628824,-0.552428991308211,False,2022-02-22,143.0746768006908,3.8435495703971645,True,5.0,2.694452528559843,-6.97866124761839,1.596220200447207,-6.352958209088633,-6.231643919916474,-3.3201216863910643,0.9832760510119387,1.2961363396253534,False,,False,,False,,MACD_FAIL
BEAR_2022,GPC,yfinance,MACD_FAIL,2022-02-25,2022-02-28,106.77131123293283,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.578229401954153,-0.7500330483189448,-0.7010892298028419,False,2022-02-22,101.4959563936989,5.197600994832774,False,,7.643974443174395,-2.151616945606949,7.643974443174395,-2.151616945606949,-1.8038455793220054,1.102534323487947,6.219760847454436,5.689818478589803,True,2.0,True,2.0,True,12.0,MACD_FAIL
BEAR_2022,GWW,yfinance,MACD_FAIL,2022-02-25,2022-02-28,450.4961305054774,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,0.004236352695333068,-0.8182923353464524,-0.9520152293069977,False,2022-02-23,434.6865893319718,3.636997680973275,False,,9.162648514980255,-1.6355764125362326,9.162648514980255,-1.6355764125362326,4.423933835382909,2.8138721967355673,7.675936570220365,9.130739966746493,True,1.0,True,3.0,True,5.0,MACD_FAIL
BEAR_2022,JNJ,yfinance,MACD_FAIL,2022-02-25,2022-02-28,144.19498791646902,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.5837602972871669,-0.9874173586321031,-0.8305480135445431,False,2022-02-22,137.864823311596,4.591573436079366,False,,9.400103348625223,-0.3008474544512918,9.400103348625223,-0.3008474544512918,5.734639252017515,5.41535756945275,7.957251192862369,9.185213708047968,True,2.0,True,3.0,True,5.0,MACD_FAIL
BEAR_2022,LOW,yfinance,MACD_FAIL,2022-02-25,2022-02-28,198.5732860487535,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.7076844475452884,-1.0539841961213536,-0.9157464767146948,False,2022-02-17,188.50112756018495,5.343288190863826,False,,9.716483356785432,-4.529126051128496,9.716483356785432,-4.529126051128496,2.301391237013717,4.257576042388322,4.75929350665194,-1.6017573212770309,True,1.0,True,1.0,True,2.0,MACD_FAIL
BEAR_2022,XOM,yfinance,MACD_FAIL,2022-02-25,2022-02-28,65.79357176817419,YELLOW,411.8873596191406,427.5792126464844,416.85975204467775,-0.6436406558802077,-0.7388918866921408,-0.6804326808337668,False,2022-02-24,63.66094163540749,3.3499820737501462,False,,19.605321114000507,-0.4051825634984185,19.605321114000507,-0.4051825634984185,13.867489003513533,7.018707856420536,7.436950846666934,8.234219299350798,True,0.0,True,0.0,True,1.0,MACD_FAIL
BEAR_2022,LIN,yfinance,MACD_FAIL,2022-03-09,2022-03-10,264.9853968736675,YELLOW,402.15826416015625,422.0887731933594,417.583263092041,-0.09234921883124514,-1.3358100361259453,-1.0495773845659135,False,2022-03-07,251.66802229837134,5.291643512622124,False,,17.273794227280128,-0.13545479120197212,17.273794227280128,-0.13545479120197212,10.276600852480012,13.36705021254696,13.862510243177084,13.370608873421052,True,0.0,True,1.0,True,3.0,MACD_FAIL
BEAR_2022,AMCR,yfinance,MACD_FAIL,2022-03-10,2022-03-11,45.57767401075892,YELLOW,400.34228515625,421.1216973876953,417.63684814453126,-0.25690393328432926,-0.24882876834241735,-0.28844800469501286,False,2022-03-07,44.289704160774114,2.908057017742549,False,,7.474952189814998,-0.8204137844315618,7.474952189814998,-0.8204137844315618,6.381023820769016,3.3728584896324687,5.195996855761353,6.836843983364749,True,1.0,True,1.0,True,1.0,MACD_FAIL
BEAR_2022,SYY,yfinance,MACD_FAIL,2022-03-10,2022-03-11,71.56326079725113,YELLOW,400.34228515625,421.1216973876953,417.63684814453126,-0.9278324815193095,-0.9802616503523085,-0.9781838732837738,False,2022-03-08,66.67951738989242,7.324203291397868,False,,7.831378462510941,-5.9202488027628615,7.831378462510941,-5.9202488027628615,0.6192607044552156,0.21054805653215602,2.649700192353044,6.585780924765339,True,12.0,True,12.0,True,20.0,MACD_FAIL
BULL_2013_2014,ABT,legacy,MACD_FAIL,2013-01-28,2013-01-29,29.738,GREEN,136.43,130.1228,125.9065,-0.06810976902611954,-0.07559396974048105,-0.06762527229900755,False,2013-01-25,29.495,0.823868452280041,False,,7.034770327527062,-0.03026430829242699,7.034770327527062,-0.03026430829242699,2.636357522361954,4.035241105656051,4.701055888089312,3.9108211715650043,True,2.0,True,3.0,True,8.0,MACD_FAIL
BULL_2013_2014,PPG,legacy,MACD_FAIL,2013-02-05,2013-02-06,64.106,GREEN,137.35,131.6206,126.31115000000001,-0.46563674165448465,-0.4459715145248966,-0.42245356666036216,False,2013-02-04,63.672,0.6816182937555038,True,4.0,1.547437057373724,-6.651483480485442,1.2791314385549146,-1.8095030106386245,0.8501544317224718,-5.284996724175572,-1.945215736436512,-1.3649268399213654,False,,False,,False,,MACD_FAIL
BULL_2013_2014,APD,legacy,MACD_FAIL,2013-02-07,2013-02-08,77.232,GREEN,137.27,132.016,126.4535,-0.28567471184846394,-0.2808879856986912,-0.2754381076345591,False,2013-02-06,76.547,0.8948750440905595,True,8.0,1.9214833229749262,-3.883105448518742,1.8062461155997411,-2.910710586285481,0.7781748498031815,-3.7898798425523017,-1.3828464885021763,1.4631240936399337,False,,False,,False,,MACD_FAIL
BULL_2013_2014,SWK,legacy,MACD_FAIL,2013-02-12,2013-02-13,70.042,GREEN,138.22,132.64700000000002,126.67849999999999,-0.1800072463857525,-0.2541038862267716,-0.21833422918174128,False,2013-02-11,68.451,2.3242903682926697,True,7.0,5.378201650438297,-3.1980811513092067,2.498500899460332,-3.122412266925556,-1.9088546871876888,1.4662630992832826,1.3563290597070399,5.206875874475303,True,3.0,False,,False,,MACD_FAIL
BULL_2013_2014,BF-B,legacy,MACD_FAIL,2013-02-15,2013-02-19,30.976,GREEN,138.3,133.2778,126.87615,-0.007341883986685532,-0.03474360362926564,-0.03239577654565111,False,2013-02-13,30.323,2.153480856115819,False,,5.859375,0.0,5.859375,0.0,0.6714876033057982,4.3194731404958775,4.535769628099184,5.336389462809921,True,1.0,True,9.0,True,16.0,MACD_FAIL
BULL_2013_2014,MCD,legacy,MACD_FAIL,2013-02-20,2013-02-21,80.44,GREEN,137.62,133.69899999999998,127.00555,-0.2769574081280095,-0.278732392870651,-0.26579648693772695,False,2013-02-15,80.241,0.24800289128998898,False,,7.557185479860773,-0.15042267528592168,7.557185479860773,-0.15042267528592168,3.457235206365006,4.74390850323223,7.141969169567375,6.29537543510692,True,2.0,True,2.0,True,11.0,MACD_FAIL
BULL_2013_2014,BCR,legacy,MACD_FAIL,2013-02-27,2013-02-28,96.584,GREEN,138.11,134.4964,127.367,-0.3337034659530087,-0.40875103201164864,-0.39599754618874977,False,2013-02-26,94.798,1.8840059916875873,False,,3.5264640106021705,-1.2838565393854195,3.5264640106021705,-1.2838565393854195,0.5943013335542036,3.0398409674480265,1.1016317402468223,1.8346724095088085,True,6.0,True,6.0,False,,MACD_FAIL
BULL_2013_2014,LOW,legacy,MACD_FAIL,2013-02-27,2013-02-28,34.833,GREEN,138.11,134.4964,127.367,-0.3476681877608651,-0.4130021930474181,-0.38459696238285024,False,2013-02-25,33.097,5.245188385654287,False,,5.164642723853818,-0.5023971521258441,5.164642723853818,-0.5023971521258441,2.5406941693222107,3.8698934918037553,0.05454597651650683,0.4794304251715342,True,1.0,True,4.0,True,7.0,MACD_FAIL
BULL_2013_2014,WAG,legacy,MACD_FAIL,2013-03-08,2013-03-11,36.969,GREEN,141.35,135.8604,128.0919,-0.21922065732375628,-0.24283910940574227,-0.21985590941215416,False,2013-03-07,36.258,1.9609465497269607,False,,19.446022343044177,-0.17041304877060126,19.446022343044177,-0.17041304877060126,4.712056046958257,13.99280478238525,16.789742757445424,19.226919851767697,True,0.0,True,2.0,True,2.0,MACD_FAIL
BULL_2013_2014,CL,legacy,MACD_FAIL,2013-03-20,2013-03-21,51.372,GREEN,142.18,137.6484,129.0412,-0.18533831795024658,-0.24215631707693053,-0.22626811544337866,False,2013-03-18,50.115,2.5082310685423437,False,,5.674297282566387,-0.6676788912247877,5.674297282566387,-0.6676788912247877,3.4357237405590713,2.2911313556022828,3.7374445223078645,5.520517013158921,True,3.0,True,5.0,True,20.0,MACD_FAIL
BULL_2013_2014,EMR,legacy,MACD_FAIL,2013-03-28,2013-04-01,48.143,GREEN,143.08,138.71020000000001,129.81135,-0.158715463067345,-0.17673601584573145,-0.1463036401263382,False,2013-03-27,47.424,1.5161099865047323,True,10.0,3.200880709552778,-4.497019296678639,3.200880709552778,-3.605924018029627,0.7166150842282448,-3.605924018029627,-3.2382693226429504,-0.5089005670606217,True,6.0,True,8.0,False,,MACD_FAIL
BULL_2013_2014,ITW,legacy,MACD_FAIL,2013-03-28,2013-04-01,55.252,GREEN,143.08,138.71020000000001,129.81135,-0.07385230391969339,-0.06493401348660649,-0.014212329210010866,False,2013-03-27,54.665,1.0738132260129873,False,,8.405125606312879,-1.3284586983276614,8.405125606312879,-1.3284586983276614,1.7646420039093558,1.1565192210236663,-0.07601534786071396,6.57894736842104,True,3.0,True,7.0,True,17.0,MACD_FAIL
BULL_2013_2014,CVX,legacy,MACD_FAIL,2013-04-08,2013-04-09,98.817,GREEN,142.65,139.5864,130.5099,-0.3934825996406093,-0.3975319476472132,-0.3552842506309457,False,2013-04-04,97.312,1.5465718513646864,True,6.0,5.042654603964913,-3.274740176285451,2.6847607193094314,-3.274740176285451,-0.8186850440713656,-0.4219921673396132,3.403260572573563,4.29379560197134,True,2.0,False,,False,,MACD_FAIL
BULL_2013_2014,SWK,legacy,MACD_FAIL,2013-04-09,2013-04-10,70.88,GREEN,143.15,139.71740000000003,130.6164,-0.46689425986945166,-0.4726526880333001,-0.4593893900572631,False,2013-04-03,69.273,2.319807139866903,True,6.0,2.7440744920993243,-5.279345372460487,2.7440744920993243,-3.064334085778775,-2.024548532731385,0.10581264108353583,-4.665632054176072,2.294018058690761,True,1.0,False,,False,,MACD_FAIL
BULL_2013_2014,AFL,legacy,MACD_FAIL,2013-04-10,2013-04-11,45.072,GREEN,144.89,139.8866,130.7326,-0.22052839252668166,-0.22655880446010335,-0.17785309004635533,False,2013-04-09,44.24,1.8806509945750394,True,2.0,11.430599929002462,-3.4411608093716795,0.17971246006389663,-2.6668441604543958,-2.7622470713525082,4.532747603833864,9.247426340078091,9.065495207667729,False,,False,,False,,MACD_FAIL
BULL_2013_2014,MKC,legacy,MACD_FAIL,2013-04-10,2013-04-11,65.246,GREEN,144.89,139.8866,130.7326,-0.32706265086017394,-0.3494029519508397,-0.3166569076068779,False,2013-04-09,64.08,1.819600499375773,False,,2.9457744536063757,-1.0958526193176388,2.9457744536063757,-1.0958526193176388,0.19924593078504138,0.5854765043067811,1.894369003463825,2.1166048493394207,True,15.0,False,,False,,MACD_FAIL
BULL_2013_2014,GPC,legacy,MACD_FAIL,2013-04-18,2013-04-19,64.902,GREEN,140.76,140.6442,131.4538,-0.47733727390973646,-0.4527724788241616,-0.390392381857954,False,2013-04-17,65.537,-0.9689183209484753,True,0.0,10.67609626821977,-2.124741918584938,1.8951650180271784,-2.124741918584938,2.1894548704200156,4.999845921543256,6.03217158176943,10.649902930572242,False,,False,,False,,MACD_FAIL
BULL_2013_2014,BCR,legacy,MACD_FAIL,2013-04-23,2013-04-24,97.257,GREEN,144.09,140.9636,131.75635,-0.35459046196325833,-0.3452258964582637,-0.21462347405476612,False,2013-04-22,95.862,1.4552168742567595,False,,8.547456738332437,-1.7654256248907485,8.547456738332437,-1.7654256248907485,0.04215634864328521,3.5915152636828207,7.580945330413225,5.863845275918433,True,7.0,True,10.0,True,12.0,MACD_FAIL
BULL_2013_2014,MDT,legacy,MACD_FAIL,2013-04-23,2013-04-24,42.684,GREEN,144.09,140.9636,131.75635,-0.10360748400548173,-0.1386640722685463,-0.13698396806303575,False,2013-04-19,41.469,2.9298994429573844,False,,15.171961390685041,-1.2159122856339577,15.171961390685041,-1.2159122856339577,-0.18976665729546482,4.437259863180598,6.99793833755038,10.252085090432029,True,7.0,True,10.0,True,11.0,MACD_FAIL
BULL_2013_2014,PNR,legacy,MACD_FAIL,2013-04-23,2013-04-24,48.418,GREEN,144.09,140.9636,131.75635,-0.16000555771502503,-0.3148399782617135,-0.26808229986263776,False,2013-04-19,45.18,7.166888003541394,False,,10.549795530587813,-0.097071337106025,10.549795530587813,-0.097071337106025,0.9438638522863307,4.678012309471691,8.978066008509234,7.66243958858277,True,0.0,True,1.0,True,10.0,MACD_FAIL
BULL_2013_2014,BMS,legacy,MACD_FAIL,2013-05-01,2013-05-02,34.825,GREEN,144.55,141.7382,132.46939999999998,-0.18518223137987933,-0.1813929755021084,-0.19239486350386303,False,2013-04-29,34.543,0.8163737949801853,False,,5.720028715003589,-0.17516152189519518,5.720028715003589,-0.17516152189519518,1.108399138549876,4.051687006460858,3.474515434314407,0.8470926058865569,True,1.0,True,8.0,True,11.0,MACD_FAIL
BULL_2013_2014,CLX,legacy,MACD_FAIL,2013-05-02,2013-05-03,76.235,GREEN,145.88,141.9034,132.58935,-0.4303973532635532,-0.44464366871935557,-0.36452498908830777,False,2013-04-30,73.479,3.7507315015174347,True,19.0,2.1761658031088205,-4.946546861677703,2.1761658031088205,-3.806650488620711,-0.25709975732930435,1.1556371745261362,0.27546402570997053,-3.6912179445136695,True,7.0,False,,False,,MACD_FAIL
BULL_2013_2014,WAG,legacy,MACD_FAIL,2013-05-07,2013-05-08,44.697,GREEN,148.49,142.5692,132.97055,-0.27760551837836567,-0.3354310039881805,-0.28795248548215224,False,2013-05-06,43.577,2.5701631594648555,False,,5.199454102065015,-4.423115645345332,5.199454102065015,-4.423115645345332,2.1231850012304987,2.928608183994452,0.6063046736917377,-0.977694252410688,True,5.0,True,5.0,True,10.0,MACD_FAIL
BULL_2013_2014,HCP,legacy,MACD_FAIL,2013-05-14,2013-05-15,41.917,GREEN,150.9,143.72379999999998,133.66725,-0.12201494552716208,-0.18213352877690303,-0.16458001035397785,False,2013-05-13,40.546,3.381344645587725,True,7.0,4.699763818975589,-15.585561943841409,4.699763818975589,-5.794784932127783,1.1928334565928012,-10.556576090846203,-10.838084786602098,-14.104062790753147,True,3.0,True,4.0,False,,MACD_FAIL
BULL_2013_2014,T,legacy,MACD_FAIL,2013-05-24,2013-05-28,29.36,GREEN,150.97,145.3918,134.77800000000002,-0.08015159252365701,-0.08266979343079915,-0.0786883209911841,False,2013-05-22,28.815,1.891376019434321,True,0.0,0.2997275204359662,-7.956403269754764,0.2997275204359662,-2.3739782016348743,-3.6955040871934686,-3.474114441416898,-2.3467302452316097,-5.439373297002714,False,,False,,False,,MACD_FAIL
BULL_2013_2014,CINF,legacy,MACD_FAIL,2013-05-28,2013-05-29,41.15,GREEN,151.88,145.5834,134.90735,-0.2330418175529483,-0.245966604375995,-0.23616170863771446,False,2013-05-22,40.513,1.5723348061116305,True,4.0,0.554070473876056,-6.150668286755767,0.554070473876056,-3.616038882138517,-4.763061968408266,-4.660996354799507,-2.4860267314702256,-3.8153098420413145,False,,False,,False,,MACD_FAIL
BULL_2013_2014,SYY,legacy,MACD_FAIL,2013-06-04,2013-06-05,30.129,GREEN,149.39,146.4452,135.50424999999998,-0.10158756670891397,-0.11778304326216725,-0.10827053059607966,False,2013-05-31,29.216,3.125,False,,2.157389890139072,-2.827840286766903,2.157389890139072,-2.827840286766903,0.155995884363902,0.13608151614723507,0.0,-0.22569617312224732,True,7.0,False,,False,,MACD_FAIL
BULL_2013_2014,CLX,legacy,MACD_FAIL,2013-06-05,2013-06-06,73.347,GREEN,147.28,146.5602,135.6079,-0.33231709718111624,-0.3161708626976796,-0.36090573520218683,False,2013-05-31,72.464,1.2185361006844753,True,10.0,4.223758299589631,-2.380465458709957,4.223758299589631,-2.380465458709957,2.710403970169195,-1.696047554773883,0.9748183293113666,0.865747747010781,True,1.0,True,6.0,False,,MACD_FAIL
BULL_2013_2014,ABT,legacy,MACD_FAIL,2013-06-07,2013-06-10,33.925,GREEN,150.49,146.8364,135.82745,-0.09651827682238723,-0.14892452729249903,-0.14294679489240641,False,2013-06-06,32.62,4.000613120784791,True,8.0,0.45099484156228,-10.013264554163593,0.45099484156228,-6.402358142962406,-1.538688282977152,-6.673544583640368,-6.514369933677222,-7.289609432571842,False,,False,,False,,MACD_FAIL
BULL_2013_2014,CAH,legacy,MACD_FAIL,2013-06-07,2013-06-10,42.805,GREEN,150.49,146.8364,135.82745,-0.20638344312579315,-0.24360603262741887,-0.2198396064809619,False,2013-06-06,41.53,3.0700698290392348,False,,4.254175914028724,-1.4250671650508084,4.254175914028724,-1.4250671650508084,2.6772573297511926,-0.8713935287933627,1.922672584978402,2.819764046256279,True,3.0,True,5.0,False,,MACD_FAIL
BULL_2013_2014,CVX,legacy,MACD_FAIL,2013-06-07,2013-06-10,103.82,GREEN,150.49,146.8364,135.82745,-0.558554313847341,-0.5632677198855551,-0.44165431236701247,False,2013-06-06,100.18,3.633459772409653,True,8.0,0.6357156617222248,-5.6443845116547875,0.028896166441927384,-4.379695627046809,-1.41591215565402,-4.980735889038712,-3.14968214216913,0.24080138701598752,False,,False,,False,,MACD_FAIL
BULL_2013_2014,EMR,legacy,MACD_FAIL,2013-06-07,2013-06-10,50.537,GREEN,150.49,146.8364,135.82745,-0.18123756858565193,-0.25060836625393484,-0.22940289557807358,False,2013-06-05,48.531,4.133440481341832,True,8.0,0.01978748243860462,-7.818034311494548,0.01978748243860462,-6.349803114549724,-2.4022003680471693,-6.814808951857043,-4.487801017076598,-0.5857094801828389,False,,False,,False,,MACD_FAIL
BULL_2013_2014,GWW,legacy,MACD_FAIL,2013-06-07,2013-06-10,237.96,GREEN,150.49,146.8364,135.82745,-1.1296487995967404,-1.584013810828186,-1.5483752831017492,False,2013-06-06,227.94,4.395893656225325,True,8.0,1.2691208606488313,-5.20255505126912,0.0,-4.878971255673226,-2.5424441082534943,-3.8535888384602535,-2.4794083039166304,0.2941670869053503,False,,False,,False,,MACD_FAIL
BULL_2013_2014,LOW,legacy,MACD_FAIL,2013-06-07,2013-06-10,38.539,GREEN,150.49,146.8364,135.82745,-0.3356693622902357,-0.3986453058873709,-0.3902862424503335,False,2013-06-04,36.668,5.102541725755438,True,9.0,5.770777653805226,-6.515477827655114,0.6227457899789846,-5.558006175562424,-0.5059809543579208,-5.122084122577142,-1.248086354082878,5.360803342069054,False,,False,,False,,MACD_FAIL
BULL_2013_2014,MMM,legacy,MACD_FAIL,2013-06-07,2013-06-10,100.31,GREEN,150.49,146.8364,135.82745,-0.27221539529207195,-0.3819689477986239,-0.3165168684586499,False,2013-06-06,96.898,3.5212285083283446,True,10.0,1.8941282025720207,-3.828132788356098,1.644900807496752,-3.828132788356098,0.4386402153324642,-3.507127903499152,-1.9031003887947429,1.7246535739208424,False,,False,,False,,MACD_FAIL
BULL_2013_2014,PPG,legacy,MACD_FAIL,2013-06-07,2013-06-10,73.11,GREEN,150.49,146.8364,135.82745,-0.5226931630833853,-0.6372078579160521,-0.6110716992054239,False,2013-06-05,69.848,4.6701408773336395,True,9.0,0.7810149090411667,-7.321843797018179,0.7810149090411667,-5.365887019559567,0.0711257009984978,-5.9772944877581775,-4.851593489262751,0.33511147585829626,False,,False,,False,,MACD_FAIL
